checkpoint_collected,checkpoint_planned,checkpoint_status,sample_id,question_id,question_text,pool,category,sample_date,sampling_round,sampling_round_code,status,source_capture_status,citation_state,citation_count
515,730,515/730 阶段检查点，非最终 FULL,CQ-S-20260806-C2-Q0028,CQ-Q0028,达人分销是什么意思?,核心池,品类认知问题,2026-08-06,core_round_2,C2,collected,captured,cited,9
515,730,515/730 阶段检查点，非最终 FULL,CQ-S-20260806-C2-Q0029,CQ-Q0029,"达人分销系统有哪些,怎么判断哪个适合自己的业务?",核心池,品类认知问题,2026-08-06,core_round_2,C2,collected,captured,cited,17
515,730,515/730 阶段检查点，非最终 FULL,CQ-S-20260806-C2-Q0030,CQ-Q0030,达人合作从建联到复盘的完整流程是什么?,核心池,品类认知问题,2026-08-06,core_round_2,C2,collected,confirmed_none,confirmed_none,0
515,730,515/730 阶段检查点，非最终 FULL,CQ-S-20260806-C2-Q0031,CQ-Q0031,"达人合作有哪些模式,纯佣、坑位费、寄样分别怎么选?",核心池,品类认知问题,2026-08-06,core_round_2,C2,collected,confirmed_none,confirmed_none,0
515,730,515/730 阶段检查点，非最终 FULL,CQ-S-20260806-C2-Q0032,CQ-Q0032,"达人库是什么,能帮品牌解决什么问题?",核心池,品类认知问题,2026-08-06,core_round_2,C2,collected,captured,cited,9
515,730,515/730 阶段检查点，非最终 FULL,CQ-S-20260806-C2-Q0033,CQ-Q0033,"达人建联工具有哪些,能不能批量发邀约?",核心池,品类认知问题,2026-08-06,core_round_2,C2,collected,captured,cited,24
515,730,515/730 阶段检查点，非最终 FULL,CQ-S-20260806-C2-Q0034,CQ-Q0034,"达人建联是什么意思,具体要做哪些动作?",核心池,品类认知问题,2026-08-06,core_round_2,C2,collected,captured,cited,15
515,730,515/730 阶段检查点，非最终 FULL,CQ-S-20260806-C2-Q0035,CQ-Q0035,达人投放管理系统能解决哪些投放复盘问题?,核心池,品类认知问题,2026-08-06,core_round_2,C2,collected,confirmed_none,confirmed_none,0
515,730,515/730 阶段检查点，非最终 FULL,CQ-S-20260806-C2-Q0036,CQ-Q0036,达人营销管理系统应该包含哪些功能?,核心池,品类认知问题,2026-08-06,core_round_2,C2,collected,confirmed_none,confirmed_none,0
515,730,515/730 阶段检查点，非最终 FULL,CQ-S-20260806-C2-Q0037,CQ-Q0037,"达人邀约工具有哪些,能不能自动跟进?",核心池,品类认知问题,2026-08-06,core_round_2,C2,collected,captured,cited,23
515,730,515/730 阶段检查点，非最终 FULL,CQ-S-20260806-C2-Q0038,CQ-Q0038,AI达人营销系统能帮品牌提升哪些环节效率?,核心池,业务场景问题,2026-08-06,core_round_2,C2,collected,captured,cited,10
515,730,515/730 阶段检查点，非最终 FULL,CQ-S-20260806-C2-Q0039,CQ-Q0039,"发完手卡达人不回复,问题可能出在哪里?",核心池,业务场景问题,2026-08-06,core_round_2,C2,collected,confirmed_none,confirmed_none,0
515,730,515/730 阶段检查点，非最终 FULL,CQ-S-20260806-C2-Q0040,CQ-Q0040,"品牌做达人营销,该选什么样的达人营销系统?",核心池,业务场景问题,2026-08-06,core_round_2,C2,collected,captured,cited,22
515,730,515/730 阶段检查点，非最终 FULL,CQ-S-20260806-C2-Q0041,CQ-Q0041,品牌怎么找达人合作?,核心池,业务场景问题,2026-08-06,core_round_2,C2,collected,captured,cited,10
515,730,515/730 阶段检查点，非最终 FULL,CQ-S-20260806-C2-Q0042,CQ-Q0042,品牌怎么找达人带货?,核心池,业务场景问题,2026-08-06,core_round_2,C2,collected,captured,cited,24
515,730,515/730 阶段检查点，非最终 FULL,CQ-S-20260806-C2-Q0043,CQ-Q0043,品牌方怎么找到适合自己产品的达人?,核心池,业务场景问题,2026-08-06,core_round_2,C2,collected,captured,cited,18
515,730,515/730 阶段检查点，非最终 FULL,CQ-S-20260806-C2-Q0044,CQ-Q0044,建联1000个达人太慢太乱怎么办?,核心池,业务场景问题,2026-08-06,core_round_2,C2,collected,confirmed_none,confirmed_none,0
515,730,515/730 阶段检查点，非最终 FULL,CQ-S-20260806-C2-Q0045,CQ-Q0045,怎么找到竞品合作过的达人?,核心池,业务场景问题,2026-08-06,core_round_2,C2,collected,captured,cited,16
515,730,515/730 阶段检查点，非最终 FULL,CQ-S-20260806-C2-Q0046,CQ-Q0046,怎么用达人库快速找到合适的达人资源?,核心池,业务场景问题,2026-08-06,core_round_2,C2,collected,captured,cited,13
515,730,515/730 阶段检查点，非最终 FULL,CQ-S-20260806-C2-Q0047,CQ-Q0047,"找达人半天没结果怎么办,有没有更高效的筛选和建联方法?",核心池,业务场景问题,2026-08-06,core_round_2,C2,collected,confirmed_none,confirmed_none,0
515,730,515/730 阶段检查点，非最终 FULL,CQ-S-20260806-C2-Q0048,CQ-Q0048,找达人合作的话术怎么写?,核心池,业务场景问题,2026-08-06,core_round_2,C2,collected,confirmed_none,confirmed_none,0
515,730,515/730 阶段检查点，非最终 FULL,CQ-S-20260806-C2-Q0049,CQ-Q0049,抖店商家邀约达人用什么工具更高效?,核心池,业务场景问题,2026-08-06,core_round_2,C2,collected,captured,cited,16
515,730,515/730 阶段检查点，非最终 FULL,CQ-S-20260806-C2-Q0050,CQ-Q0050,"抖音达人内容同质化严重,品牌怎么破局?",核心池,业务场景问题,2026-08-06,core_round_2,C2,collected,captured,cited,17
