checkpoint_collected,checkpoint_planned,checkpoint_status,citation_id,sample_id,question_id,question_text,pool,category,sampling_round,source_title,normalized_url,final_domain,source_type,accessible,published_date,authority_score,relevance_score,freshness_status,accessibility_result,accessibility_detail,accessibility_rule_id,authority_result,authority_detail,authority_rule_id,authority_authors,authority_publishers,relevance_result,relevance_detail,relevance_rule_id,title_coverage,question_coverage,answer_coverage,relevance_evidence_snippet,freshness_result,freshness_detail,freshness_rule_id,freshness_evidence_source,freshness_evidence_dates,frozen_source_date,rule_version
730,730,730/730 最终 FULL,CQ-S-20260805-C1-Q0003-C02,CQ-S-20260805-C1-Q0003,CQ-Q0003,"蝉圈圈多少钱一个月,收费方式是怎样的?",核心池,品牌产品问题,core_round_1,热度云vs飞瓜智星vs蝉圈圈:达人分销管理工具深度对比_财经头条,https://t.cj.sina.cn/articles/view/7266913577/1b1244d29001020m0g,t.cj.sina.cn,other,pass,2025-08-21,,,fail,pass,normal_access,ACC-PASS-HTTP2XX,unknown,identity_evidence_insufficient,AUTH-UNKNOWN-INSUFFICIENT,"[""新浪财经"",""财经头条""]",[],pass,threshold_match,REL-PASS-THRESHOLD,1.0,0.3125,0.169565,热度云vs飞瓜智星vs蝉圈圈：达人分销管理工具深度对比 热度云vs飞瓜智星vs蝉圈圈：达人分销管理工具深度对比__财经头条__新浪财经 注册 登录 新闻 头条号 新浪财经APP 宏观经济 A股 港股 美股 基金 理财 黄金 期货 能源 互联网金融 房地产 更多 外汇 管理 消费 科技 互联网 手机 保险 数码 科普 创业 银行 新三板 其他 热度云vs飞瓜智星vs蝉圈圈：达人分销管理工具深度对比 热度云vs飞瓜智星vs蝉圈圈：达人分销管理工具深度对比 2025年08月21日 ,fail,older_than_12_months,FRESH-FAIL-OLD,page_explicit,"[""2025-08-02""]",2025-08-21,CQQ-CITATION-QUALITY-V1-20260807
730,730,730/730 最终 FULL,CQ-S-20260805-C1-Q0003-C03,CQ-S-20260805-C1-Q0003,CQ-Q0003,"蝉圈圈多少钱一个月,收费方式是怎样的?",核心池,品牌产品问题,core_round_1,CRITICAL INFORMATION SUMMARY,https://circles-legal.s3.ap-southeast-1.amazonaws.com/au/circles.life-consolidated-CIS.pdf,circles-legal.s3.ap-southeast-1.amazonaws.com,other,unknown,,,,unknown,unknown,robots_unavailable,ACC-UNKNOWN-NO-RETRY,unknown,page_not_auditable,AUTH-UNKNOWN-NO-PAGE,[],[],unknown,page_not_auditable,REL-UNKNOWN-NO-PAGE,0.0,0.0,0.0,,unknown,date_missing,FRESH-UNKNOWN-MISSING,none,[],,CQQ-CITATION-QUALITY-V1-20260807
730,730,730/730 最终 FULL,CQ-S-20260805-C1-Q0003-C04,CQ-S-20260805-C1-Q0003,CQ-Q0003,"蝉圈圈多少钱一个月,收费方式是怎样的?",核心池,品牌产品问题,core_round_1,蝉大师-蝉圈圈和zohocrm哪个好-有什么区别-优缺点-36氪企服点评,https://m.36dianping.com/vs/psvj.html,m.36dianping.com,other,pass,,,,unknown,pass,normal_access,ACC-PASS-HTTP2XX,unknown,identity_evidence_insufficient,AUTH-UNKNOWN-INSUFFICIENT,[],[],pass,threshold_match,REL-PASS-THRESHOLD,1.0,0.1875,0.152174,蝉大师-蝉圈圈和Zoho CRM哪个好-有什么区别-优缺点-36氪企服点评 蝉大师-蝉圈圈和Zoho CRM哪个好-有什么区别-优缺点-36氪企服点评 首页 软件分类 排行榜 案例库 资讯 直播 AI测评网 登录 首页 蝉大师-蝉圈圈 Zoho CRM 蝉大师-蝉圈圈和Zoho CRM哪个好用 基本概括功能定价客户规模客户行业评分点评问答客户案例分类产品截图替代品推荐对比 对比以下产品，看看哪个更适合你,unknown,date_missing,FRESH-UNKNOWN-MISSING,none,[],,CQQ-CITATION-QUALITY-V1-20260807
730,730,730/730 最终 FULL,CQ-S-20260805-C1-Q0003-C05,CQ-S-20260805-C1-Q0003,CQ-Q0003,"蝉圈圈多少钱一个月,收费方式是怎样的?",核心池,品牌产品问题,core_round_1,会员中心 -,https://wyc.68mei.com/pricing.html?hide_tip=1&sid=al,wyc.68mei.com,other,pass,,,,unknown,pass,normal_access,ACC-PASS-HTTP2XX,unknown,identity_evidence_insufficient,AUTH-UNKNOWN-INSUFFICIENT,"[""伪原创改写专家 wyc.68mei.com""]",[],pass,threshold_match,REL-PASS-THRESHOLD,1.0,0.1875,0.08913,会员中心 - 会员中心 - 登录首页超值推荐会员高级版智能写作文案提取敏感词文案多合一原创度检测API博客Ai改写高级版热门原创度检测智能写作文案提取敏感词文案多合一超值推荐会员代理API工具人声分离新媒营销新媒体导航热搜榜登录初**** 刚刚 开通了旗舰版年会员培*** 刚刚 开通了专业版年会员影* 刚刚 开通了旗舰版月会员😂红*** 刚刚 开通了专业版年会员c** 刚刚 开通了旗舰版年会员微* 刚刚 开通了专业版年会员zs* 刚刚 开通了专业版3年会员郭** 刚刚 开通了,unknown,date_missing,FRESH-UNKNOWN-MISSING,none,[],,CQQ-CITATION-QUALITY-V1-20260807
730,730,730/730 最终 FULL,CQ-S-20260805-C1-Q0003-C06,CQ-S-20260805-C1-Q0003,CQ-Q0003,"蝉圈圈多少钱一个月,收费方式是怎样的?",核心池,品牌产品问题,core_round_1,蝉圈圈达人营销CRM插件:一键解锁高效达人筛选与管理新体验 - 蝉圈圈,https://kolkoc.com/news/740.html,kolkoc.com,official_direct,unknown,2025-10-13,,,pass,unknown,transient_or_technical,ACC-UNKNOWN-HTTP5XX,pass,frozen_official_source_type,AUTH-PASS-FROZEN-OFFICIAL,[],[],unknown,page_not_auditable,REL-UNKNOWN-NO-PAGE,0.0,0.0,0.0,,pass,within_12_months,FRESH-PASS-WINDOW,frozen_source_table,"[""2025-10-13""]",2025-10-13,CQQ-CITATION-QUALITY-V1-20260807
730,730,730/730 最终 FULL,CQ-S-20260805-C1-Q0003-C07,CQ-S-20260805-C1-Q0003,CQ-Q0003,"蝉圈圈多少钱一个月,收费方式是怎样的?",核心池,品牌产品问题,core_round_1,蝉大师-蝉圈圈和大猫自动化营销哪个好-有什么区别-优缺点-36氪企服点评,https://m.36dianping.com/vs/ps10.html,m.36dianping.com,other,pass,,,,unknown,pass,normal_access,ACC-PASS-HTTP2XX,unknown,identity_evidence_insufficient,AUTH-UNKNOWN-INSUFFICIENT,[],[],pass,threshold_match,REL-PASS-THRESHOLD,1.0,0.4375,0.15,蝉大师-蝉圈圈和大猫自动化营销哪个好-有什么区别-优缺点-36氪企服点评 蝉大师-蝉圈圈和大猫自动化营销哪个好-有什么区别-优缺点-36氪企服点评 首页 软件分类 排行榜 案例库 资讯 直播 AI测评网 登录 首页 蝉大师-蝉圈圈 大猫自动化营销 蝉大师-蝉圈圈和大猫自动化营销哪个好用 基本概括功能定价客户规模评分点评问答分类产品截图替代品推荐对比 对比以下产品，看看哪个更适合你,unknown,date_missing,FRESH-UNKNOWN-MISSING,none,[],,CQQ-CITATION-QUALITY-V1-20260807
730,730,730/730 最终 FULL,CQ-S-20260805-C1-Q0003-C08,CQ-S-20260805-C1-Q0003,CQ-Q0003,"蝉圈圈多少钱一个月,收费方式是怎样的?",核心池,品牌产品问题,core_round_1,抖音电商蝉妈妈特价618#特价秒杀,https://iesdouyin.com/share/video/7646075468034160457,iesdouyin.com,platform_official,unknown,2026-05-31,,,pass,unknown,robots_unavailable,ACC-UNKNOWN-NO-RETRY,pass,frozen_official_source_type,AUTH-PASS-FROZEN-OFFICIAL,[],[],unknown,page_not_auditable,REL-UNKNOWN-NO-PAGE,0.0,0.0,0.0,,pass,within_12_months,FRESH-PASS-WINDOW,frozen_source_table,"[""2026-05-31""]",2026-05-31,CQQ-CITATION-QUALITY-V1-20260807
730,730,730/730 最终 FULL,CQ-S-20260805-C1-Q0003-C09,CQ-S-20260805-C1-Q0003,CQ-Q0003,"蝉圈圈多少钱一个月,收费方式是怎样的?",核心池,品牌产品问题,core_round_1,"一站式达人分销管理解决方案,破解营销管理难题 - 蝉圈圈",https://kolkoc.com/news/672.html,kolkoc.com,official_direct,pass,2025-09-23,,,pass,pass,normal_access,ACC-PASS-HTTP2XX,pass,frozen_official_source_type,AUTH-PASS-FROZEN-OFFICIAL,[],"[""蝉圈圈-达播学习圈""]",pass,threshold_match,REL-PASS-THRESHOLD,1.0,0.125,0.080435,一站式达人分销管理解决方案，破解营销管理难题 - 蝉圈圈 蝉圈圈-达播学习圈   首页 品牌案例 品牌访谈 实操干货 营销资讯 当前位置： 蝉圈圈-达播学习圈 » 品牌案例 » 如何高效管理达人分销工作流,pass,within_12_months,FRESH-PASS-WINDOW,page_explicit,"[""2025-09-01"",""2025-09-02"",""2025-10-01"",""2025-10-03""]",2025-09-23,CQQ-CITATION-QUALITY-V1-20260807
730,730,730/730 最终 FULL,CQ-S-20260805-C1-Q0003-C10,CQ-S-20260805-C1-Q0003,CQ-Q0003,"蝉圈圈多少钱一个月,收费方式是怎样的?",核心池,品牌产品问题,core_round_1,蝉圈圈 - 一站式多平台达人营销及种草解决方案,https://kolkoc.com/bridge,kolkoc.com,official_direct,pass,,,,unknown,pass,normal_access,ACC-PASS-HTTP2XX,pass,frozen_official_source_type,AUTH-PASS-FROZEN-OFFICIAL,[],[],unknown,content_insufficient,REL-UNKNOWN-CONTENT,0.0,0.0,0.0,蝉圈圈达人营销官网-抖音/快手/多平台达人营销种草一站式管理 蝉圈圈达人营销官网-抖音/快手/多平台达人营销种草一站式管理,unknown,date_missing,FRESH-UNKNOWN-MISSING,none,[],,CQQ-CITATION-QUALITY-V1-20260807
730,730,730/730 最终 FULL,CQ-S-20260805-C1-Q0003-C11,CQ-S-20260805-C1-Q0003,CQ-Q0003,"蝉圈圈多少钱一个月,收费方式是怎样的?",核心池,品牌产品问题,core_round_1,登录入口 - 蝉圈圈,https://kolkoc.com/overview,kolkoc.com,official_direct,pass,,,,unknown,pass,normal_access,ACC-PASS-HTTP2XX,pass,frozen_official_source_type,AUTH-PASS-FROZEN-OFFICIAL,[],[],unknown,content_insufficient,REL-UNKNOWN-CONTENT,0.0,0.0,0.0,蝉圈圈达人营销官网-抖音/快手/多平台达人营销种草一站式管理 蝉圈圈达人营销官网-抖音/快手/多平台达人营销种草一站式管理,unknown,date_missing,FRESH-UNKNOWN-MISSING,none,[],,CQQ-CITATION-QUALITY-V1-20260807
730,730,730/730 最终 FULL,CQ-S-20260805-C1-Q0003-C12,CQ-S-20260805-C1-Q0003,CQ-Q0003,"蝉圈圈多少钱一个月,收费方式是怎样的?",核心池,品牌产品问题,core_round_1,蝉圈圈:品牌商务BD高效管理达人全流程工具,https://iesdouyin.com/share/video/7535362979614657850,iesdouyin.com,platform_official,unknown,2025-08-06,,,fail,unknown,robots_unavailable,ACC-UNKNOWN-NO-RETRY,pass,frozen_official_source_type,AUTH-PASS-FROZEN-OFFICIAL,[],[],unknown,page_not_auditable,REL-UNKNOWN-NO-PAGE,0.0,0.0,0.0,,fail,older_than_12_months,FRESH-FAIL-OLD,frozen_source_table,"[""2025-08-06""]",2025-08-06,CQQ-CITATION-QUALITY-V1-20260807
730,730,730/730 最终 FULL,CQ-S-20260805-C1-Q0003-C13,CQ-S-20260805-C1-Q0003,CQ-Q0003,"蝉圈圈多少钱一个月,收费方式是怎样的?",核心池,品牌产品问题,core_round_1,"蝉圈圈—经营你的达人圈,达人合作管理、品效合一全流程管理工具",https://m.kolkoc.com/?channel_id=5135,m.kolkoc.com,official_direct,pass,,,,unknown,pass,normal_access,ACC-PASS-HTTP2XX,pass,frozen_official_source_type,AUTH-PASS-FROZEN-OFFICIAL,[],[],unknown,content_insufficient,REL-UNKNOWN-CONTENT,0.0,0.0,0.0,蝉圈圈—经营你的达人圈，达人合作管理、品效合一全流程管理工具 蝉圈圈—经营你的达人圈，达人合作管理、品效合一全流程管理工具,unknown,date_missing,FRESH-UNKNOWN-MISSING,none,[],,CQQ-CITATION-QUALITY-V1-20260807
730,730,730/730 最终 FULL,CQ-S-20260805-C1-Q0003-C14,CQ-S-20260805-C1-Q0003,CQ-Q0003,"蝉圈圈多少钱一个月,收费方式是怎样的?",核心池,品牌产品问题,core_round_1,蝉大师-蝉圈圈和慧销售哪个好-有什么区别-优缺点-36氪企服点评,https://m.36dianping.com/vs/pvj6.html,m.36dianping.com,other,pass,,,,unknown,pass,normal_access,ACC-PASS-HTTP2XX,unknown,identity_evidence_insufficient,AUTH-UNKNOWN-INSUFFICIENT,[],[],pass,threshold_match,REL-PASS-THRESHOLD,1.0,0.1875,0.11087,蝉大师-蝉圈圈和慧销售哪个好-有什么区别-优缺点-36氪企服点评 蝉大师-蝉圈圈和慧销售哪个好-有什么区别-优缺点-36氪企服点评 首页 软件分类 排行榜 案例库 资讯 直播 AI测评网 登录 首页 蝉大师-蝉圈圈 慧销售 蝉大师-蝉圈圈和慧销售哪个好用 基本概括功能定价客户规模评分问答分类产品截图替代品推荐对比 对比以下产品，看看哪个更适合你,unknown,date_missing,FRESH-UNKNOWN-MISSING,none,[],,CQQ-CITATION-QUALITY-V1-20260807
730,730,730/730 最终 FULL,CQ-S-20260805-C1-Q0003-C15,CQ-S-20260805-C1-Q0003,CQ-Q0003,"蝉圈圈多少钱一个月,收费方式是怎样的?",核心池,品牌产品问题,core_round_1,#欢迎小宝们来点单,https://iesdouyin.com/share/video/7670132080030747814,iesdouyin.com,platform_official,unknown,2026-08-04,,,pass,unknown,robots_unavailable,ACC-UNKNOWN-NO-RETRY,pass,frozen_official_source_type,AUTH-PASS-FROZEN-OFFICIAL,[],[],unknown,page_not_auditable,REL-UNKNOWN-NO-PAGE,0.0,0.0,0.0,,pass,within_12_months,FRESH-PASS-WINDOW,frozen_source_table,"[""2026-08-04""]",2026-08-04,CQQ-CITATION-QUALITY-V1-20260807
730,730,730/730 最终 FULL,CQ-S-20260805-C1-Q0003-C16,CQ-S-20260805-C1-Q0003,CQ-Q0003,"蝉圈圈多少钱一个月,收费方式是怎样的?",核心池,品牌产品问题,core_round_1,蝉大师-蝉圈圈和JINGdigital径硕科技哪个好-有什么区别-优缺点-36氪企服点评,https://m.36dianping.com/vs/m2ai.html,m.36dianping.com,other,pass,,,,unknown,pass,normal_access,ACC-PASS-HTTP2XX,unknown,identity_evidence_insufficient,AUTH-UNKNOWN-INSUFFICIENT,[],[],pass,threshold_match,REL-PASS-THRESHOLD,1.0,0.1875,0.134783,蝉大师-蝉圈圈和JINGdigital径硕科技哪个好-有什么区别-优缺点-36氪企服点评 蝉大师-蝉圈圈和JINGdigital径硕科技哪个好-有什么区别-优缺点-36氪企服点评 首页 软件分类 排行榜 案例库 资讯 直播 AI测评网 登录 首页 蝉大师-蝉圈圈 JINGdigital径硕科技 蝉大师-蝉圈圈和JINGdigital径硕科技哪个好用 基本概括功能定价客户规模评分点评问答客户案例分类产品截图替代品推荐对比 对比以下产品，看看哪个更适合你,unknown,date_missing,FRESH-UNKNOWN-MISSING,none,[],,CQQ-CITATION-QUALITY-V1-20260807
730,730,730/730 最终 FULL,CQ-S-20260805-C1-Q0003-C17,CQ-S-20260805-C1-Q0003,CQ-Q0003,"蝉圈圈多少钱一个月,收费方式是怎样的?",核心池,品牌产品问题,core_round_1,蝉大师-蝉圈圈和MarketUP哪个好-有什么区别-优缺点-36氪企服点评,https://m.36dianping.com/vs/m2aj.html,m.36dianping.com,other,pass,,,,unknown,pass,normal_access,ACC-PASS-HTTP2XX,unknown,identity_evidence_insufficient,AUTH-UNKNOWN-INSUFFICIENT,[],[],pass,threshold_match,REL-PASS-THRESHOLD,1.0,0.1875,0.132609,蝉大师-蝉圈圈和MarketUP哪个好-有什么区别-优缺点-36氪企服点评 蝉大师-蝉圈圈和MarketUP哪个好-有什么区别-优缺点-36氪企服点评 首页 软件分类 排行榜 案例库 资讯 直播 AI测评网 登录 首页 蝉大师-蝉圈圈 MarketUP 蝉大师-蝉圈圈和MarketUP哪个好用 基本概括功能定价客户规模客户行业评分点评问答客户案例分类产品截图替代品推荐对比 对比以下产品，看看哪个更适合你,unknown,date_missing,FRESH-UNKNOWN-MISSING,none,[],,CQQ-CITATION-QUALITY-V1-20260807
730,730,730/730 最终 FULL,CQ-S-20260805-C1-Q0003-C18,CQ-S-20260805-C1-Q0003,CQ-Q0003,"蝉圈圈多少钱一个月,收费方式是怎样的?",核心池,品牌产品问题,core_round_1,企服点评,https://m.36dianping.com/price/4870201112,m.36dianping.com,other,pass,,,,unknown,pass,normal_access,ACC-PASS-HTTP2XX,unknown,identity_evidence_insufficient,AUTH-UNKNOWN-INSUFFICIENT,[],[],pass,threshold_match,REL-PASS-THRESHOLD,1.0,0.1875,0.08913,SalesForce怎么收费-SalesForce一年多少钱-SalesForce价格是多少-36氪企服点评 SalesForce怎么收费-SalesForce一年多少钱-SalesForce价格是多少-36氪企服点评 首页 软件分类 排行榜 案例库 资讯 直播 AI测评网 登录 首页 客户关系管理(CRM) SalesForce SalesForce怎么收费 SalesForce 3.7 创建于1999年3月的一家客户关系管理(CRM)软件服务提供商，总部设于美国旧金山，可,unknown,date_missing,FRESH-UNKNOWN-MISSING,none,[],,CQQ-CITATION-QUALITY-V1-20260807
730,730,730/730 最终 FULL,CQ-S-20260805-C1-Q0003-C19,CQ-S-20260805-C1-Q0003,CQ-Q0003,"蝉圈圈多少钱一个月,收费方式是怎样的?",核心池,品牌产品问题,core_round_1,蝉妈妈企业版会员值得买吗?日卡、月卡、年卡全分析(25年最新)-代运营-淘宝好物网,https://goods.taobao.com/t/daiyunying_16960/b5ecfa0aa08b90de731a5b08b5773fd7.html,goods.taobao.com,other,pass,2025-09-10,,,pass,pass,normal_access,ACC-PASS-HTTP2XX,unknown,identity_evidence_insufficient,AUTH-UNKNOWN-INSUFFICIENT,[],[],pass,threshold_match,REL-PASS-THRESHOLD,1.0,0.25,0.18913,日卡、月卡、年卡全分析（25年最新）-代运营-淘宝好物网 蝉妈妈企业版会员值得买吗,pass,within_12_months,FRESH-PASS-WINDOW,page_explicit,"[""2025-09-01""]",2025-09-10,CQQ-CITATION-QUALITY-V1-20260807
730,730,730/730 最终 FULL,CQ-S-20260805-C1-Q0003-C20,CQ-S-20260805-C1-Q0003,CQ-Q0003,"蝉圈圈多少钱一个月,收费方式是怎样的?",核心池,品牌产品问题,core_round_1,服务市场订购的服务怎么续费?-抖音电商学习中心,https://school.jinritemai.com/doudian/web/knowledge/kHgtinGjKzHA,school.jinritemai.com,other,unknown,2025-11-12,,,pass,unknown,content_insufficient,ACC-UNKNOWN-CONTENT,unknown,page_not_auditable,AUTH-UNKNOWN-NO-PAGE,[],[],unknown,page_not_auditable,REL-UNKNOWN-NO-PAGE,0.0,0.0,0.0,,pass,within_12_months,FRESH-PASS-WINDOW,frozen_source_table,"[""2025-11-12""]",2025-11-12,CQQ-CITATION-QUALITY-V1-20260807
730,730,730/730 最终 FULL,CQ-S-20260805-C1-Q0003-C21,CQ-S-20260805-C1-Q0003,CQ-Q0003,"蝉圈圈多少钱一个月,收费方式是怎样的?",核心池,品牌产品问题,core_round_1,"点了“七天试用”,却被扣了一年会员费!_山西社会与法治",http://m.toutiao.com/group/7353304602697171507,m.toutiao.com,other,unknown,2024-04-03,,,fail,unknown,robots_denied,ACC-UNKNOWN-NO-RETRY,unknown,page_not_auditable,AUTH-UNKNOWN-NO-PAGE,[],[],unknown,page_not_auditable,REL-UNKNOWN-NO-PAGE,0.0,0.0,0.0,,fail,older_than_12_months,FRESH-FAIL-OLD,frozen_source_table,"[""2024-04-03""]",2024-04-03,CQQ-CITATION-QUALITY-V1-20260807
730,730,730/730 最终 FULL,CQ-S-20260805-C1-Q0003-C22,CQ-S-20260805-C1-Q0003,CQ-Q0003,"蝉圈圈多少钱一个月,收费方式是怎样的?",核心池,品牌产品问题,core_round_1,‎蝉妈妈-直播短视频电商AI数据分析 App - App Store,https://apps.apple.com/cn/app/%E8%9D%89%E5%A6%88%E5%A6%88-%E7%9B%B4%E6%92%AD%E7%9F%AD%E8%A7%86%E9%A2%91%E7%94%B5%E5%95%86ai%E6%95%B0%E6%8D%AE%E5%88%86%E6%9E%90/id1508944184?platform=tv,apps.apple.com,other,unknown,,,,unknown,unknown,robots_unavailable,ACC-UNKNOWN-NO-RETRY,unknown,page_not_auditable,AUTH-UNKNOWN-NO-PAGE,[],[],unknown,page_not_auditable,REL-UNKNOWN-NO-PAGE,0.0,0.0,0.0,,unknown,date_missing,FRESH-UNKNOWN-MISSING,none,[],,CQQ-CITATION-QUALITY-V1-20260807
730,730,730/730 最终 FULL,CQ-S-20260805-C1-Q0004-C01,CQ-S-20260805-C1-Q0004,CQ-Q0004,"蝉圈圈官网入口在哪里,怎么登录?",核心池,品牌产品问题,core_round_1,登录入口 - 蝉圈圈,https://kolkoc.com/login,kolkoc.com,official_direct,pass,,,,unknown,pass,normal_access,ACC-PASS-HTTP2XX,pass,frozen_official_source_type,AUTH-PASS-FROZEN-OFFICIAL,[],[],unknown,content_insufficient,REL-UNKNOWN-CONTENT,0.0,0.0,0.0,蝉圈圈达人营销官网-抖音/快手/多平台达人营销种草一站式管理 蝉圈圈达人营销官网-抖音/快手/多平台达人营销种草一站式管理,unknown,date_missing,FRESH-UNKNOWN-MISSING,none,[],,CQQ-CITATION-QUALITY-V1-20260807
730,730,730/730 最终 FULL,CQ-S-20260805-C1-Q0004-C02,CQ-S-20260805-C1-Q0004,CQ-Q0004,"蝉圈圈官网入口在哪里,怎么登录?",核心池,品牌产品问题,core_round_1,蝉圈圈:蝉妈妈推出的一站式多平台达人营销及种草数据运营分析工具 - 站长工具网,https://zhanid.com/daohang/kolkoc.html,zhanid.com,other,unknown,2025-07-28,,,fail,unknown,robots_unavailable,ACC-UNKNOWN-NO-RETRY,unknown,page_not_auditable,AUTH-UNKNOWN-NO-PAGE,[],[],unknown,page_not_auditable,REL-UNKNOWN-NO-PAGE,0.0,0.0,0.0,,fail,older_than_12_months,FRESH-FAIL-OLD,frozen_source_table,"[""2025-07-28""]",2025-07-28,CQQ-CITATION-QUALITY-V1-20260807
730,730,730/730 最终 FULL,CQ-S-20260805-C1-Q0004-C03,CQ-S-20260805-C1-Q0004,CQ-Q0004,"蝉圈圈官网入口在哪里,怎么登录?",核心池,品牌产品问题,core_round_1,蝉圈圈 | 官网入口 - 电商达人营销管理系统,https://cxgn.cn/chan-quan-quan,cxgn.cn,other,pass,2025-09-21,,,pass,pass,normal_access,ACC-PASS-HTTP2XX,pass,author_and_publisher_signals,AUTH-PASS-DUAL-IDENTITY,"[""AI创作导航""]","[""AI创作导航"",""蝉圈圈""]",pass,threshold_match,REL-PASS-THRESHOLD,1.0,0.538462,0.173913,蝉圈圈 | 官网入口 - 电商达人营销管理系统 蝉圈圈 | 官网入口 - 电商达人营销管理系统 AI创作导航 登录体验完整功能（收藏、点赞、评论等） — 已累计有 13407 人加入 立即登录 → AI创作导航 创作类 全品类 首页 工具广场 X 社区 AI养虾 分类 提交工具 意见反馈 游客 登录后可享受更多服务 立即登录 首页 分类 工具广场 我的收藏 个人中心 工具提交 登录 让AI触手可及，让应用激发潜能 搜索 AIPPT生成免费AI配音 AI智能音箱 张一鸣 港股通,pass,within_12_months,FRESH-PASS-WINDOW,page_structured,"[""2025-09-21"",""2026-05-30""]",2025-09-21,CQQ-CITATION-QUALITY-V1-20260807
