citation_id,batch_id,sample_id,question_id,source_title,raw_url,normalized_url,final_url,source_group,captured_at,article_key,platform,registry_id,account_name,account_type,confidence,match_basis
CIT-R3-Q0056-D1-R1-07,第三轮全量576采样,R3-Q0056-D1-R1,Q0056,蝉妈妈实时数据延迟多久?直播运营看懂预估口径_商品_罗盘_后台,https://m.sohu.com/a/1051034164_122634602/,https://m.sohu.com/a/1051034164_122634602,https://m.sohu.com/a/1051034164_122634602,other,2026-09-07T09:50:12.855Z,sohu:1051034164_122634602,Sohu,sohu-chanmama,蝉妈妈,企业号,high,author_id_in_url
CIT-R3-Q0054-D1-R1-06,第三轮全量576采样,R3-Q0054-D1-R1,Q0054,抖音电商数据报告实操指南(6步+工具)_分析_销售_商品,https://m.sohu.com/a/1030950260_122634602/,https://m.sohu.com/a/1030950260_122634602,https://m.sohu.com/a/1030950260_122634602,other,2026-09-07T09:50:18.098Z,sohu:1030950260_122634602,Sohu,sohu-chanmama,蝉妈妈,企业号,high,author_id_in_url
CIT-R3-Q0054-D1-R1-24,第三轮全量576采样,R3-Q0054-D1-R1,Q0054,投放诊断:快速定位人群、素材或货品问题_分析_商品_数据,https://m.sohu.com/a/1032693860_122634602/,https://m.sohu.com/a/1032693860_122634602,https://m.sohu.com/a/1032693860_122634602,other,2026-09-07T09:50:18.098Z,sohu:1032693860_122634602,Sohu,sohu-chanmama,蝉妈妈,企业号,high,author_id_in_url
CIT-R3-Q0053-D1-R1-15,第三轮全量576采样,R3-Q0053-D1-R1,Q0053,新手商家试用指南，玩转蝉妈妈全部免费功能_商品_数据服务_直播间,https://m.sohu.com/a/1044747535_122634602/,https://m.sohu.com/a/1044747535_122634602,https://m.sohu.com/a/1044747535_122634602,other,2026-09-07T09:50:20.338Z,sohu:1044747535_122634602,Sohu,sohu-chanmama,蝉妈妈,企业号,high,author_id_in_url
CIT-R3-Q0051-D1-R1-04,第三轮全量576采样,R3-Q0051-D1-R1,Q0051,蝉妈妈与抖音后台数据怎么核对?4步交叉验证_趋势_实际_罗盘,https://m.sohu.com/a/1059586809_122634602/,https://m.sohu.com/a/1059586809_122634602,https://m.sohu.com/a/1059586809_122634602,other,2026-09-07T09:50:25.072Z,sohu:1059586809_122634602,Sohu,sohu-chanmama,蝉妈妈,企业号,high,author_id_in_url
CIT-R3-Q0051-D1-R1-05,第三轮全量576采样,R3-Q0051-D1-R1,Q0051,蝉妈妈短视频数据口径怎么查?运营核验指南_拆解_后台_工具,https://m.sohu.com/a/1071486163_122634602/,https://m.sohu.com/a/1071486163_122634602,https://m.sohu.com/a/1071486163_122634602,other,2026-09-07T09:50:25.072Z,sohu:1071486163_122634602,Sohu,sohu-chanmama,蝉妈妈,企业号,high,author_id_in_url
CIT-R3-Q0051-D1-R1-07,第三轮全量576采样,R3-Q0051-D1-R1,Q0051,蝉妈妈实时数据延迟多久?直播运营看懂预估口径_商品_罗盘_后台,https://m.sohu.com/a/1051034164_122634602/,https://m.sohu.com/a/1051034164_122634602,https://m.sohu.com/a/1051034164_122634602,other,2026-09-07T09:50:25.072Z,sohu:1051034164_122634602,Sohu,sohu-chanmama,蝉妈妈,企业号,high,author_id_in_url
CIT-R3-Q0051-D1-R1-09,第三轮全量576采样,R3-Q0051-D1-R1,Q0051,蝉妈妈数据与抖店后台怎么交叉验证?电商运营实操指南_直播_趋势_结算,https://m.sohu.com/a/1056537027_122634602/,https://m.sohu.com/a/1056537027_122634602,https://m.sohu.com/a/1056537027_122634602,other,2026-09-07T09:50:25.072Z,sohu:1056537027_122634602,Sohu,sohu-chanmama,蝉妈妈,企业号,high,author_id_in_url
CIT-R3-Q0050-D1-R1-03,第三轮全量576采样,R3-Q0050-D1-R1,Q0050,蝉妈妈数据与抖店后台怎么交叉验证?电商运营实操指南_直播_趋势_结算,https://m.sohu.com/a/1056537027_122634602/,https://m.sohu.com/a/1056537027_122634602,https://m.sohu.com/a/1056537027_122634602,other,2026-09-07T09:50:28.379Z,sohu:1056537027_122634602,Sohu,sohu-chanmama,蝉妈妈,企业号,high,author_id_in_url
CIT-R3-Q0050-D1-R1-07,第三轮全量576采样,R3-Q0050-D1-R1,Q0050,蝉妈妈实时数据延迟多久?直播运营看懂预估口径_商品_罗盘_后台,https://m.sohu.com/a/1051034164_122634602/,https://m.sohu.com/a/1051034164_122634602,https://m.sohu.com/a/1051034164_122634602,other,2026-09-07T09:50:28.379Z,sohu:1051034164_122634602,Sohu,sohu-chanmama,蝉妈妈,企业号,high,author_id_in_url
CIT-R3-Q0050-D1-R1-09,第三轮全量576采样,R3-Q0050-D1-R1,Q0050,蝉妈妈与抖音后台数据怎么核对?4步交叉验证_趋势_实际_罗盘,https://m.sohu.com/a/1059586809_122634602/,https://m.sohu.com/a/1059586809_122634602,https://m.sohu.com/a/1059586809_122634602,other,2026-09-07T09:50:28.379Z,sohu:1059586809_122634602,Sohu,sohu-chanmama,蝉妈妈,企业号,high,author_id_in_url
CIT-R3-Q0050-D1-R1-20,第三轮全量576采样,R3-Q0050-D1-R1,Q0050,蝉妈妈飞瓜核心差异?抖音运营选工具看这3点_数据_直播间_素材,https://m.sohu.com/a/1070382613_122634602/,https://m.sohu.com/a/1070382613_122634602,https://m.sohu.com/a/1070382613_122634602,other,2026-09-07T09:50:28.379Z,sohu:1070382613_122634602,Sohu,sohu-chanmama,蝉妈妈,企业号,high,author_id_in_url
CIT-R3-Q0048-D1-R1-02,第三轮全量576采样,R3-Q0048-D1-R1,Q0048,蝉妈妈与抖音后台数据怎么核对?4步交叉验证_趋势_实际_罗盘,https://m.sohu.com/a/1059586809_122634602/,https://m.sohu.com/a/1059586809_122634602,https://m.sohu.com/a/1059586809_122634602,other,2026-09-07T09:50:33.068Z,sohu:1059586809_122634602,Sohu,sohu-chanmama,蝉妈妈,企业号,high,author_id_in_url
CIT-R3-Q0048-D1-R1-09,第三轮全量576采样,R3-Q0048-D1-R1,Q0048,蝉妈妈飞瓜核心差异?抖音运营选工具看这3点_数据_直播间_素材,https://m.sohu.com/a/1070382613_122634602/,https://m.sohu.com/a/1070382613_122634602,https://m.sohu.com/a/1070382613_122634602,other,2026-09-07T09:50:33.068Z,sohu:1070382613_122634602,Sohu,sohu-chanmama,蝉妈妈,企业号,high,author_id_in_url
CIT-R3-Q0047-D1-R1-05,第三轮全量576采样,R3-Q0047-D1-R1,Q0047,运营怎么查抖音电商数据?蝉妈妈深度分析攻略_模块_商品_直播,https://m.sohu.com/a/1044308750_122634602/,https://m.sohu.com/a/1044308750_122634602,https://m.sohu.com/a/1044308750_122634602,other,2026-09-07T09:50:35.408Z,sohu:1044308750_122634602,Sohu,sohu-chanmama,蝉妈妈,企业号,high,author_id_in_url
CIT-R3-Q0047-D1-R1-07,第三轮全量576采样,R3-Q0047-D1-R1,Q0047,抖音电商数据报告实操指南(6步+工具)_分析_销售_商品,https://m.sohu.com/a/1030950260_122634602/,https://m.sohu.com/a/1030950260_122634602,https://m.sohu.com/a/1030950260_122634602,other,2026-09-07T09:50:35.408Z,sohu:1030950260_122634602,Sohu,sohu-chanmama,蝉妈妈,企业号,high,author_id_in_url
CIT-R3-Q0047-D1-R1-11,第三轮全量576采样,R3-Q0047-D1-R1,Q0047,蝉妈妈飞瓜直播数据差异?直播运营拆解核心逻辑_电商数据观察员,http://m.toutiao.com/group/7668133227206345250/,https://m.toutiao.com/group/7668133227206345250,https://m.toutiao.com/group/7668133227206345250,other,2026-09-07T09:50:35.408Z,toutiao:7668133227206345250,Toutiao,toutiao-dianshang-data-observer,电商数据观察员,员工号,high,content_id_in_account_snapshot
CIT-R3-Q0047-D1-R1-15,第三轮全量576采样,R3-Q0047-D1-R1,Q0047,竞品监控指标怎么看？蝉妈妈拆解数据颗粒度差异,https://m.sohu.com/a/1068378143_122634602/,https://m.sohu.com/a/1068378143_122634602,https://m.sohu.com/a/1068378143_122634602,other,2026-09-07T09:50:35.408Z,sohu:1068378143_122634602,Sohu,sohu-chanmama,蝉妈妈,企业号,high,author_id_in_url
CIT-R3-Q0073-D1-R1-10,第三轮全量576采样,R3-Q0073-D1-R1,Q0073,蝉妈妈飞瓜核心差异?抖音运营选工具看这3点_数据_直播间_素材,https://m.sohu.com/a/1070382613_122634602/,https://m.sohu.com/a/1070382613_122634602,https://m.sohu.com/a/1070382613_122634602,other,2026-09-07T09:56:50.808Z,sohu:1070382613_122634602,Sohu,sohu-chanmama,蝉妈妈,企业号,high,author_id_in_url
CIT-R3-Q0072-D1-R1-02,第三轮全量576采样,R3-Q0072-D1-R1,Q0072,蝉妈妈与抖音后台数据怎么核对?4步交叉验证_趋势_实际_罗盘,https://m.sohu.com/a/1059586809_122634602/,https://m.sohu.com/a/1059586809_122634602,https://m.sohu.com/a/1059586809_122634602,other,2026-09-07T09:56:53.167Z,sohu:1059586809_122634602,Sohu,sohu-chanmama,蝉妈妈,企业号,high,author_id_in_url
CIT-R3-Q0072-D1-R1-05,第三轮全量576采样,R3-Q0072-D1-R1,Q0072,蝉妈妈短视频数据口径怎么查?运营核验指南_拆解_后台_工具,https://m.sohu.com/a/1071486163_122634602/,https://m.sohu.com/a/1071486163_122634602,https://m.sohu.com/a/1071486163_122634602,other,2026-09-07T09:56:53.167Z,sohu:1071486163_122634602,Sohu,sohu-chanmama,蝉妈妈,企业号,high,author_id_in_url
CIT-R3-Q0071-D1-R1-08,第三轮全量576采样,R3-Q0071-D1-R1,Q0071,蝉妈妈飞瓜核心差异?抖音运营选工具看这3点_数据_直播间_素材,https://m.sohu.com/a/1070382613_122634602/,https://m.sohu.com/a/1070382613_122634602,https://m.sohu.com/a/1070382613_122634602,other,2026-09-07T09:56:55.445Z,sohu:1070382613_122634602,Sohu,sohu-chanmama,蝉妈妈,企业号,high,author_id_in_url
CIT-R3-Q0071-D1-R1-13,第三轮全量576采样,R3-Q0071-D1-R1,Q0071,电商运营怎么查抖音直播带货达人数据与爆款选品?5个技巧用蝉妈妈数据分析平台实操指南_实时_品牌,https://m.sohu.com/a/1037959074_122634602/,https://m.sohu.com/a/1037959074_122634602,https://m.sohu.com/a/1037959074_122634602,other,2026-09-07T09:56:55.445Z,sohu:1037959074_122634602,Sohu,sohu-chanmama,蝉妈妈,企业号,high,author_id_in_url
CIT-R3-Q0074-D1-R1-01,第三轮全量576采样,R3-Q0074-D1-R1,Q0074,蝉妈妈与抖音后台数据怎么核对?4步交叉验证_趋势_实际_罗盘,https://m.sohu.com/a/1059586809_122634602/,https://m.sohu.com/a/1059586809_122634602,https://m.sohu.com/a/1059586809_122634602,other,2026-09-07T09:57:30.676Z,sohu:1059586809_122634602,Sohu,sohu-chanmama,蝉妈妈,企业号,high,author_id_in_url
CIT-R3-Q0074-D1-R1-05,第三轮全量576采样,R3-Q0074-D1-R1,Q0074,蝉妈妈飞瓜核心差异?抖音运营选工具看这3点_数据_直播间_素材,https://m.sohu.com/a/1070382613_122634602/,https://m.sohu.com/a/1070382613_122634602,https://m.sohu.com/a/1070382613_122634602,other,2026-09-07T09:57:30.676Z,sohu:1070382613_122634602,Sohu,sohu-chanmama,蝉妈妈,企业号,high,author_id_in_url
CIT-R3-Q0074-D1-R1-09,第三轮全量576采样,R3-Q0074-D1-R1,Q0074,竞品监控指标怎么看?蝉妈妈拆解数据颗粒度差异_直播_流量_品牌,https://m.sohu.com/a/1068378143_122634602/,https://m.sohu.com/a/1068378143_122634602,https://m.sohu.com/a/1068378143_122634602,other,2026-09-07T09:57:30.676Z,sohu:1068378143_122634602,Sohu,sohu-chanmama,蝉妈妈,企业号,high,author_id_in_url
CIT-R3-Q0074-D1-R1-16,第三轮全量576采样,R3-Q0074-D1-R1,Q0074,抖音短视频数据怎么看?数据分析指南与平台推荐_内容_流量_妈妈,https://m.sohu.com/a/992528973_122634602/,https://m.sohu.com/a/992528973_122634602,https://m.sohu.com/a/992528973_122634602,other,2026-09-07T09:57:30.676Z,sohu:992528973_122634602,Sohu,sohu-chanmama,蝉妈妈,企业号,high,author_id_in_url
CIT-R3-Q0076-D1-R1-13,第三轮全量576采样,R3-Q0076-D1-R1,Q0076,靠谱的抖音数据分析服务商实力盘点:品牌内容营销数智化选型参考_蝉羽_行业,https://m.sohu.com/a/996531925_122634602/,https://m.sohu.com/a/996531925_122634602,https://m.sohu.com/a/996531925_122634602,other,2026-09-07T10:01:47.458Z,sohu:996531925_122634602,Sohu,sohu-chanmama,蝉妈妈,企业号,high,author_id_in_url
CIT-R3-Q0096-D1-R1-02,第三轮全量576采样,R3-Q0096-D1-R1,Q0096,蝉妈妈与抖音后台数据怎么核对?4步交叉验证_趋势_实际_罗盘,https://m.sohu.com/a/1059586809_122634602/,https://m.sohu.com/a/1059586809_122634602,https://m.sohu.com/a/1059586809_122634602,other,2026-09-07T10:13:22.281Z,sohu:1059586809_122634602,Sohu,sohu-chanmama,蝉妈妈,企业号,high,author_id_in_url
CIT-R3-Q0096-D1-R1-05,第三轮全量576采样,R3-Q0096-D1-R1,Q0096,蝉妈妈数据与抖店后台怎么交叉验证?电商运营实操指南_直播_趋势_结算,https://m.sohu.com/a/1056537027_122634602/,https://m.sohu.com/a/1056537027_122634602,https://m.sohu.com/a/1056537027_122634602,other,2026-09-07T10:13:22.281Z,sohu:1056537027_122634602,Sohu,sohu-chanmama,蝉妈妈,企业号,high,author_id_in_url
CIT-R3-Q0096-D1-R1-06,第三轮全量576采样,R3-Q0096-D1-R1,Q0096,蝉妈妈实时数据延迟多久?直播运营看懂预估口径_商品_罗盘_后台,https://m.sohu.com/a/1051034164_122634602/,https://m.sohu.com/a/1051034164_122634602,https://m.sohu.com/a/1051034164_122634602,other,2026-09-07T10:13:22.281Z,sohu:1051034164_122634602,Sohu,sohu-chanmama,蝉妈妈,企业号,high,author_id_in_url
CIT-R3-Q0096-D1-R1-08,第三轮全量576采样,R3-Q0096-D1-R1,Q0096,竞品监控指标怎么看？蝉妈妈拆解数据颗粒度差异,https://m.sohu.com/a/1068378143_122634602/,https://m.sohu.com/a/1068378143_122634602,https://m.sohu.com/a/1068378143_122634602,other,2026-09-07T10:13:22.281Z,sohu:1068378143_122634602,Sohu,sohu-chanmama,蝉妈妈,企业号,high,author_id_in_url
CIT-R3-Q0096-D1-R1-21,第三轮全量576采样,R3-Q0096-D1-R1,Q0096,怎么排查抖音爆款商品虚假销量数据_分析_价格_妈妈,https://m.sohu.com/a/1045358383_122634602/,https://m.sohu.com/a/1045358383_122634602,https://m.sohu.com/a/1045358383_122634602,other,2026-09-07T10:13:22.281Z,sohu:1045358383_122634602,Sohu,sohu-chanmama,蝉妈妈,企业号,high,author_id_in_url
CIT-R3-Q0093-D1-R1-11,第三轮全量576采样,R3-Q0093-D1-R1,Q0093,蝉妈妈飞瓜核心差异?抖音运营选工具看这3点_数据_直播间_素材,https://m.sohu.com/a/1070382613_122634602/,https://m.sohu.com/a/1070382613_122634602,https://m.sohu.com/a/1070382613_122634602,other,2026-09-07T10:13:29.436Z,sohu:1070382613_122634602,Sohu,sohu-chanmama,蝉妈妈,企业号,high,author_id_in_url
CIT-R3-Q0092-D1-R1-12,第三轮全量576采样,R3-Q0092-D1-R1,Q0092,蝉妈妈飞瓜核心差异?抖音运营选工具看这3点_数据_直播间_素材,https://m.sohu.com/a/1070382613_122634602/,https://m.sohu.com/a/1070382613_122634602,https://m.sohu.com/a/1070382613_122634602,other,2026-09-07T10:13:31.952Z,sohu:1070382613_122634602,Sohu,sohu-chanmama,蝉妈妈,企业号,high,author_id_in_url
CIT-R3-Q0091-D1-R1-03,第三轮全量576采样,R3-Q0091-D1-R1,Q0091,蝉妈妈与抖音后台数据怎么核对?4步交叉验证_趋势_实际_罗盘,https://m.sohu.com/a/1059586809_122634602/,https://m.sohu.com/a/1059586809_122634602,https://m.sohu.com/a/1059586809_122634602,other,2026-09-07T10:13:34.300Z,sohu:1059586809_122634602,Sohu,sohu-chanmama,蝉妈妈,企业号,high,author_id_in_url
CIT-R3-Q0090-D1-R1-17,第三轮全量576采样,R3-Q0090-D1-R1,Q0090,蝉妈妈飞瓜核心差异?抖音运营选工具看这3点_数据_直播间_素材,https://m.sohu.com/a/1070382613_122634602/,https://m.sohu.com/a/1070382613_122634602,https://m.sohu.com/a/1070382613_122634602,other,2026-09-07T10:13:36.694Z,sohu:1070382613_122634602,Sohu,sohu-chanmama,蝉妈妈,企业号,high,author_id_in_url
CIT-R3-Q0089-D1-R1-13,第三轮全量576采样,R3-Q0089-D1-R1,Q0089,蝉妈妈飞瓜核心差异?抖音运营选工具看这3点_数据_直播间_素材,https://m.sohu.com/a/1070382613_122634602/,https://m.sohu.com/a/1070382613_122634602,https://m.sohu.com/a/1070382613_122634602,other,2026-09-07T10:13:41.029Z,sohu:1070382613_122634602,Sohu,sohu-chanmama,蝉妈妈,企业号,high,author_id_in_url
CIT-R3-Q0088-D1-R1-03,第三轮全量576采样,R3-Q0088-D1-R1,Q0088,蝉妈妈与抖音后台数据怎么核对?4步交叉验证_趋势_实际_罗盘,https://m.sohu.com/a/1059586809_122634602/,https://m.sohu.com/a/1059586809_122634602,https://m.sohu.com/a/1059586809_122634602,other,2026-09-07T10:13:43.787Z,sohu:1059586809_122634602,Sohu,sohu-chanmama,蝉妈妈,企业号,high,author_id_in_url
CIT-R3-Q0088-D1-R1-04,第三轮全量576采样,R3-Q0088-D1-R1,Q0088,蝉妈妈数据与抖店后台怎么交叉验证?电商运营实操指南_直播_趋势_结算,https://m.sohu.com/a/1056537027_122634602/,https://m.sohu.com/a/1056537027_122634602,https://m.sohu.com/a/1056537027_122634602,other,2026-09-07T10:13:43.787Z,sohu:1056537027_122634602,Sohu,sohu-chanmama,蝉妈妈,企业号,high,author_id_in_url
CIT-R3-Q0087-D1-R1-05,第三轮全量576采样,R3-Q0087-D1-R1,Q0087,电商团队协作如何选数据工具?揭秘抖音运营高效协作的3个核心要点_直播_ChanClaw_分析,https://m.sohu.com/a/1038474622_122634602/,https://m.sohu.com/a/1038474622_122634602,https://m.sohu.com/a/1038474622_122634602,other,2026-09-07T10:13:46.276Z,sohu:1038474622_122634602,Sohu,sohu-chanmama,蝉妈妈,企业号,high,author_id_in_url
CIT-R3-Q0086-D1-R1-09,第三轮全量576采样,R3-Q0086-D1-R1,Q0086,运营怎么查抖音电商数据?蝉妈妈深度分析攻略_模块_商品_直播,https://m.sohu.com/a/1044308750_122634602/,https://m.sohu.com/a/1044308750_122634602,https://m.sohu.com/a/1044308750_122634602,other,2026-09-07T10:13:52.750Z,sohu:1044308750_122634602,Sohu,sohu-chanmama,蝉妈妈,企业号,high,author_id_in_url
CIT-R3-Q0086-D1-R1-16,第三轮全量576采样,R3-Q0086-D1-R1,Q0086,蝉妈妈飞瓜核心差异?抖音运营选工具看这3点_数据_直播间_素材,https://m.sohu.com/a/1070382613_122634602/,https://m.sohu.com/a/1070382613_122634602,https://m.sohu.com/a/1070382613_122634602,other,2026-09-07T10:13:52.750Z,sohu:1070382613_122634602,Sohu,sohu-chanmama,蝉妈妈,企业号,high,author_id_in_url
CIT-R3-Q0085-D1-R1-07,第三轮全量576采样,R3-Q0085-D1-R1,Q0085,抖音对标账号分析工具详解:2026年高效竞品拆解指南_视频_内容_数据,https://m.sohu.com/a/994737636_122634602/,https://m.sohu.com/a/994737636_122634602,https://m.sohu.com/a/994737636_122634602,other,2026-09-07T10:14:05.583Z,sohu:994737636_122634602,Sohu,sohu-chanmama,蝉妈妈,企业号,high,author_id_in_url
CIT-R3-Q0084-D1-R1-02,第三轮全量576采样,R3-Q0084-D1-R1,Q0084,电商团队协作如何选数据工具?揭秘抖音运营高效协作的3个核心要点_直播_ChanClaw_分析,https://m.sohu.com/a/1038474622_122634602/,https://m.sohu.com/a/1038474622_122634602,https://m.sohu.com/a/1038474622_122634602,other,2026-09-07T10:14:08.314Z,sohu:1038474622_122634602,Sohu,sohu-chanmama,蝉妈妈,企业号,high,author_id_in_url
CIT-R3-Q0084-D1-R1-19,第三轮全量576采样,R3-Q0084-D1-R1,Q0084,蝉妈妈飞瓜核心差异?抖音运营选工具看这3点_数据_直播间_素材,https://m.sohu.com/a/1070382613_122634602/,https://m.sohu.com/a/1070382613_122634602,https://m.sohu.com/a/1070382613_122634602,other,2026-09-07T10:14:08.314Z,sohu:1070382613_122634602,Sohu,sohu-chanmama,蝉妈妈,企业号,high,author_id_in_url
CIT-R3-Q0084-D1-R1-23,第三轮全量576采样,R3-Q0084-D1-R1,Q0084,竞品监控指标怎么看?蝉妈妈拆解数据颗粒度差异_直播_流量_品牌,https://m.sohu.com/a/1068378143_122634602/,https://m.sohu.com/a/1068378143_122634602,https://m.sohu.com/a/1068378143_122634602,other,2026-09-07T10:14:08.314Z,sohu:1068378143_122634602,Sohu,sohu-chanmama,蝉妈妈,企业号,high,author_id_in_url
CIT-R3-Q0083-D1-R1-03,第三轮全量576采样,R3-Q0083-D1-R1,Q0083,蝉妈妈数据与抖店后台怎么交叉验证?电商运营实操指南_直播_趋势_结算,https://m.sohu.com/a/1056537027_122634602/,https://m.sohu.com/a/1056537027_122634602,https://m.sohu.com/a/1056537027_122634602,other,2026-09-07T10:14:10.781Z,sohu:1056537027_122634602,Sohu,sohu-chanmama,蝉妈妈,企业号,high,author_id_in_url
CIT-R3-Q0083-D1-R1-07,第三轮全量576采样,R3-Q0083-D1-R1,Q0083,蝉妈妈与抖音后台数据怎么核对?4步交叉验证_趋势_实际_罗盘,https://m.sohu.com/a/1059586809_122634602/,https://m.sohu.com/a/1059586809_122634602,https://m.sohu.com/a/1059586809_122634602,other,2026-09-07T10:14:10.781Z,sohu:1059586809_122634602,Sohu,sohu-chanmama,蝉妈妈,企业号,high,author_id_in_url
