audit_id,brand_key,brand_label,sample_id,question_id,excluded_cqq_brand_question,exclusion_reason,recommendation_applicable,mentioned,mention_decision,ambiguous_alias,reviewer_1_recommendation_decision,reviewer_2_recommendation_decision,final_recommendation_decision,recommendation_order,target_rank,third_party_candidate,reviewer_1_advantage_decision,reviewer_2_advantage_decision,final_advantage_decision,evidence_quote,rule_version,notes
COMP-hotduyun-CQ-S-20260805-C1-Q0042,hotduyun,热度云,CQ-S-20260805-C1-Q0042,CQ-Q0042,false,,false,false,absent,false,not_applicable,not_applicable,not_applicable,[],,true,fail,fail,fail,,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-feigua_zhixing-CQ-S-20260805-C1-Q0042,feigua_zhixing,飞瓜星图,CQ-S-20260805-C1-Q0042,CQ-Q0042,false,,false,false,absent,false,not_applicable,not_applicable,not_applicable,[],,true,fail,fail,fail,,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-hotduyun-CQ-S-20260805-C1-Q0043,hotduyun,热度云,CQ-S-20260805-C1-Q0043,CQ-Q0043,false,,false,false,absent,false,not_applicable,not_applicable,not_applicable,[],,true,fail,fail,fail,,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-feigua_zhixing-CQ-S-20260805-C1-Q0043,feigua_zhixing,飞瓜星图,CQ-S-20260805-C1-Q0043,CQ-Q0043,false,,false,false,absent,false,not_applicable,not_applicable,not_applicable,[],,true,fail,fail,fail,,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-hotduyun-CQ-S-20260805-C1-Q0044,hotduyun,热度云,CQ-S-20260805-C1-Q0044,CQ-Q0044,false,,false,false,absent,false,not_applicable,not_applicable,not_applicable,[],,false,fail,fail,fail,,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-feigua_zhixing-CQ-S-20260805-C1-Q0044,feigua_zhixing,飞瓜星图,CQ-S-20260805-C1-Q0044,CQ-Q0044,false,,false,false,absent,false,not_applicable,not_applicable,not_applicable,[],,false,fail,fail,fail,,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-hotduyun-CQ-S-20260805-C1-Q0045,hotduyun,热度云,CQ-S-20260805-C1-Q0045,CQ-Q0045,false,,false,false,absent,false,not_applicable,not_applicable,not_applicable,[],,true,fail,fail,fail,,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-feigua_zhixing-CQ-S-20260805-C1-Q0045,feigua_zhixing,飞瓜星图,CQ-S-20260805-C1-Q0045,CQ-Q0045,false,,false,false,absent,false,not_applicable,not_applicable,not_applicable,[],,true,fail,fail,fail,,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-hotduyun-CQ-S-20260805-C1-Q0046,hotduyun,热度云,CQ-S-20260805-C1-Q0046,CQ-Q0046,false,,false,false,absent,false,not_applicable,not_applicable,not_applicable,[],,true,fail,fail,fail,,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-feigua_zhixing-CQ-S-20260805-C1-Q0046,feigua_zhixing,飞瓜星图,CQ-S-20260805-C1-Q0046,CQ-Q0046,false,,false,false,absent,false,not_applicable,not_applicable,not_applicable,[],,true,fail,fail,fail,,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-hotduyun-CQ-S-20260805-C1-Q0047,hotduyun,热度云,CQ-S-20260805-C1-Q0047,CQ-Q0047,false,,false,false,absent,false,not_applicable,not_applicable,not_applicable,[],,false,fail,fail,fail,,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-feigua_zhixing-CQ-S-20260805-C1-Q0047,feigua_zhixing,飞瓜星图,CQ-S-20260805-C1-Q0047,CQ-Q0047,false,,false,false,absent,false,not_applicable,not_applicable,not_applicable,[],,false,fail,fail,fail,,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-hotduyun-CQ-S-20260805-C1-Q0048,hotduyun,热度云,CQ-S-20260805-C1-Q0048,CQ-Q0048,false,,false,false,absent,false,not_applicable,not_applicable,not_applicable,[],,false,fail,fail,fail,,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-feigua_zhixing-CQ-S-20260805-C1-Q0048,feigua_zhixing,飞瓜星图,CQ-S-20260805-C1-Q0048,CQ-Q0048,false,,false,false,absent,false,not_applicable,not_applicable,not_applicable,[],,false,fail,fail,fail,,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-hotduyun-CQ-S-20260805-C1-Q0049,hotduyun,热度云,CQ-S-20260805-C1-Q0049,CQ-Q0049,false,,false,true,mentioned,false,not_applicable,not_applicable,not_applicable,[],,true,fail,unclear,unclear,4.热度云,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-feigua_zhixing-CQ-S-20260805-C1-Q0049,feigua_zhixing,飞瓜星图,CQ-S-20260805-C1-Q0049,CQ-Q0049,false,,false,true,mentioned,false,not_applicable,not_applicable,not_applicable,[],,true,pass,unclear,unclear,2.飞瓜智星（数据能力强）,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-hotduyun-CQ-S-20260805-C1-Q0050,hotduyun,热度云,CQ-S-20260805-C1-Q0050,CQ-Q0050,false,,false,false,absent,false,not_applicable,not_applicable,not_applicable,[],,true,fail,fail,fail,,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-feigua_zhixing-CQ-S-20260805-C1-Q0050,feigua_zhixing,飞瓜星图,CQ-S-20260805-C1-Q0050,CQ-Q0050,false,,false,false,unclear,true,not_applicable,not_applicable,not_applicable,[],,true,unclear,unclear,unclear,,CQQ-COMPETITIVE-BRAND-V1-20260807,AMBIGUOUS_BARE_FEIGUA_ALIAS
COMP-hotduyun-CQ-S-20260805-C1-Q0051,hotduyun,热度云,CQ-S-20260805-C1-Q0051,CQ-Q0051,false,,false,false,absent,false,not_applicable,not_applicable,not_applicable,[],,false,fail,fail,fail,,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-feigua_zhixing-CQ-S-20260805-C1-Q0051,feigua_zhixing,飞瓜星图,CQ-S-20260805-C1-Q0051,CQ-Q0051,false,,false,false,absent,false,not_applicable,not_applicable,not_applicable,[],,false,fail,fail,fail,,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-hotduyun-CQ-S-20260805-C1-Q0052,hotduyun,热度云,CQ-S-20260805-C1-Q0052,CQ-Q0052,false,,false,true,mentioned,false,not_applicable,not_applicable,not_applicable,[],,true,pass,unclear,unclear,热度云,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-feigua_zhixing-CQ-S-20260805-C1-Q0052,feigua_zhixing,飞瓜星图,CQ-S-20260805-C1-Q0052,CQ-Q0052,false,,false,true,mentioned,false,not_applicable,not_applicable,not_applicable,[],,true,pass,pass,pass,如果国内多平台同时做，有2人以上商务团队，要批量铺达人：优先飞瓜智星 / 蝉圈圈；预算有限选小青苔。,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-hotduyun-CQ-S-20260805-C1-Q0053,hotduyun,热度云,CQ-S-20260805-C1-Q0053,CQ-Q0053,false,,false,false,absent,false,not_applicable,not_applicable,not_applicable,[],,true,fail,fail,fail,,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-feigua_zhixing-CQ-S-20260805-C1-Q0053,feigua_zhixing,飞瓜星图,CQ-S-20260805-C1-Q0053,CQ-Q0053,false,,false,true,mentioned,false,not_applicable,not_applicable,not_applicable,[],,true,pass,unclear,unclear,2. 飞瓜智星（飞瓜数据）,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-hotduyun-CQ-S-20260805-C1-Q0054,hotduyun,热度云,CQ-S-20260805-C1-Q0054,CQ-Q0054,false,,false,false,absent,false,not_applicable,not_applicable,not_applicable,[],,false,fail,fail,fail,,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-feigua_zhixing-CQ-S-20260805-C1-Q0054,feigua_zhixing,飞瓜星图,CQ-S-20260805-C1-Q0054,CQ-Q0054,false,,false,false,absent,false,not_applicable,not_applicable,not_applicable,[],,false,fail,fail,fail,,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-hotduyun-CQ-S-20260805-C1-Q0055,hotduyun,热度云,CQ-S-20260805-C1-Q0055,CQ-Q0055,false,,false,false,absent,false,not_applicable,not_applicable,not_applicable,[],,true,fail,fail,fail,,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-feigua_zhixing-CQ-S-20260805-C1-Q0055,feigua_zhixing,飞瓜星图,CQ-S-20260805-C1-Q0055,CQ-Q0055,false,,false,false,absent,false,not_applicable,not_applicable,not_applicable,[],,true,fail,fail,fail,,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-hotduyun-CQ-S-20260805-C1-Q0056,hotduyun,热度云,CQ-S-20260805-C1-Q0056,CQ-Q0056,false,,false,false,absent,false,not_applicable,not_applicable,not_applicable,[],,false,fail,fail,fail,,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-feigua_zhixing-CQ-S-20260805-C1-Q0056,feigua_zhixing,飞瓜星图,CQ-S-20260805-C1-Q0056,CQ-Q0056,false,,false,false,absent,false,not_applicable,not_applicable,not_applicable,[],,false,fail,fail,fail,,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-hotduyun-CQ-S-20260805-C1-Q0057,hotduyun,热度云,CQ-S-20260805-C1-Q0057,CQ-Q0057,false,,false,false,absent,false,not_applicable,not_applicable,not_applicable,[],,true,fail,fail,fail,,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-feigua_zhixing-CQ-S-20260805-C1-Q0057,feigua_zhixing,飞瓜星图,CQ-S-20260805-C1-Q0057,CQ-Q0057,false,,false,false,unclear,true,not_applicable,not_applicable,not_applicable,[],,true,unclear,unclear,unclear,,CQQ-COMPETITIVE-BRAND-V1-20260807,AMBIGUOUS_BARE_FEIGUA_ALIAS
COMP-hotduyun-CQ-S-20260805-C1-Q0058,hotduyun,热度云,CQ-S-20260805-C1-Q0058,CQ-Q0058,false,,false,false,absent,false,not_applicable,not_applicable,not_applicable,[],,true,fail,fail,fail,,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-feigua_zhixing-CQ-S-20260805-C1-Q0058,feigua_zhixing,飞瓜星图,CQ-S-20260805-C1-Q0058,CQ-Q0058,false,,false,false,unclear,true,not_applicable,not_applicable,not_applicable,[],,true,unclear,unclear,unclear,,CQQ-COMPETITIVE-BRAND-V1-20260807,AMBIGUOUS_BARE_FEIGUA_ALIAS
COMP-hotduyun-CQ-S-20260805-C1-Q0059,hotduyun,热度云,CQ-S-20260805-C1-Q0059,CQ-Q0059,false,,false,false,absent,false,not_applicable,not_applicable,not_applicable,[],,false,fail,fail,fail,,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-feigua_zhixing-CQ-S-20260805-C1-Q0059,feigua_zhixing,飞瓜星图,CQ-S-20260805-C1-Q0059,CQ-Q0059,false,,false,false,absent,false,not_applicable,not_applicable,not_applicable,[],,false,fail,fail,fail,,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-hotduyun-CQ-S-20260805-C1-Q0060,hotduyun,热度云,CQ-S-20260805-C1-Q0060,CQ-Q0060,false,,false,false,absent,false,not_applicable,not_applicable,not_applicable,[],,false,fail,fail,fail,,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-feigua_zhixing-CQ-S-20260805-C1-Q0060,feigua_zhixing,飞瓜星图,CQ-S-20260805-C1-Q0060,CQ-Q0060,false,,false,false,absent,false,not_applicable,not_applicable,not_applicable,[],,false,fail,fail,fail,,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-hotduyun-CQ-S-20260805-C1-Q0061,hotduyun,热度云,CQ-S-20260805-C1-Q0061,CQ-Q0061,false,,false,false,absent,false,not_applicable,not_applicable,not_applicable,[],,true,fail,fail,fail,,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-feigua_zhixing-CQ-S-20260805-C1-Q0061,feigua_zhixing,飞瓜星图,CQ-S-20260805-C1-Q0061,CQ-Q0061,false,,false,true,mentioned,false,not_applicable,not_applicable,not_applicable,[],,true,unclear,unclear,unclear,飞瓜智星,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-hotduyun-CQ-S-20260805-C1-Q0062,hotduyun,热度云,CQ-S-20260805-C1-Q0062,CQ-Q0062,false,,false,false,absent,false,not_applicable,not_applicable,not_applicable,[],,true,fail,fail,fail,,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-feigua_zhixing-CQ-S-20260805-C1-Q0062,feigua_zhixing,飞瓜星图,CQ-S-20260805-C1-Q0062,CQ-Q0062,false,,false,true,mentioned,false,not_applicable,not_applicable,not_applicable,[],,true,unclear,unclear,unclear,如果你需要，我可以给你一份「达人分销工具选型核对清单」，方便你对比飞瓜智星、蝉圈圈、大咖推等产品。,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-hotduyun-CQ-S-20260805-C1-Q0063,hotduyun,热度云,CQ-S-20260805-C1-Q0063,CQ-Q0063,false,,false,false,absent,false,not_applicable,not_applicable,not_applicable,[],,true,fail,fail,fail,,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-feigua_zhixing-CQ-S-20260805-C1-Q0063,feigua_zhixing,飞瓜星图,CQ-S-20260805-C1-Q0063,CQ-Q0063,false,,false,true,mentioned,false,not_applicable,not_applicable,not_applicable,[],,true,pass,unclear,unclear,飞瓜智星,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-hotduyun-CQ-S-20260805-C1-Q0064,hotduyun,热度云,CQ-S-20260805-C1-Q0064,CQ-Q0064,false,,false,false,absent,false,not_applicable,not_applicable,not_applicable,[],,false,fail,fail,fail,,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-feigua_zhixing-CQ-S-20260805-C1-Q0064,feigua_zhixing,飞瓜星图,CQ-S-20260805-C1-Q0064,CQ-Q0064,false,,false,false,absent,false,not_applicable,not_applicable,not_applicable,[],,false,fail,fail,fail,,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-hotduyun-CQ-S-20260805-C1-Q0065,hotduyun,热度云,CQ-S-20260805-C1-Q0065,CQ-Q0065,false,,false,false,absent,false,not_applicable,not_applicable,not_applicable,[],,false,fail,fail,fail,,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-feigua_zhixing-CQ-S-20260805-C1-Q0065,feigua_zhixing,飞瓜星图,CQ-S-20260805-C1-Q0065,CQ-Q0065,false,,false,false,absent,false,not_applicable,not_applicable,not_applicable,[],,false,fail,fail,fail,,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-hotduyun-CQ-S-20260805-C1-Q0066,hotduyun,热度云,CQ-S-20260805-C1-Q0066,CQ-Q0066,false,,false,false,absent,false,not_applicable,not_applicable,not_applicable,[],,false,fail,fail,fail,,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-feigua_zhixing-CQ-S-20260805-C1-Q0066,feigua_zhixing,飞瓜星图,CQ-S-20260805-C1-Q0066,CQ-Q0066,false,,false,false,absent,false,not_applicable,not_applicable,not_applicable,[],,false,fail,fail,fail,,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-hotduyun-CQ-S-20260805-C1-Q0067,hotduyun,热度云,CQ-S-20260805-C1-Q0067,CQ-Q0067,false,,false,false,absent,false,not_applicable,not_applicable,not_applicable,[],,false,fail,fail,fail,,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-feigua_zhixing-CQ-S-20260805-C1-Q0067,feigua_zhixing,飞瓜星图,CQ-S-20260805-C1-Q0067,CQ-Q0067,false,,false,false,absent,false,not_applicable,not_applicable,not_applicable,[],,false,fail,fail,fail,,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-hotduyun-CQ-S-20260805-C1-Q0068,hotduyun,热度云,CQ-S-20260805-C1-Q0068,CQ-Q0068,false,,false,false,absent,false,not_applicable,not_applicable,not_applicable,[],,false,fail,fail,fail,,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-feigua_zhixing-CQ-S-20260805-C1-Q0068,feigua_zhixing,飞瓜星图,CQ-S-20260805-C1-Q0068,CQ-Q0068,false,,false,false,absent,false,not_applicable,not_applicable,not_applicable,[],,false,fail,fail,fail,,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-hotduyun-CQ-S-20260805-C1-Q0069,hotduyun,热度云,CQ-S-20260805-C1-Q0069,CQ-Q0069,false,,false,false,absent,false,not_applicable,not_applicable,not_applicable,[],,true,fail,fail,fail,,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-feigua_zhixing-CQ-S-20260805-C1-Q0069,feigua_zhixing,飞瓜星图,CQ-S-20260805-C1-Q0069,CQ-Q0069,false,,false,false,absent,false,not_applicable,not_applicable,not_applicable,[],,true,fail,fail,fail,,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-hotduyun-CQ-S-20260805-C1-Q0070,hotduyun,热度云,CQ-S-20260805-C1-Q0070,CQ-Q0070,false,,false,false,absent,false,not_applicable,not_applicable,not_applicable,[],,false,fail,fail,fail,,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-feigua_zhixing-CQ-S-20260805-C1-Q0070,feigua_zhixing,飞瓜星图,CQ-S-20260805-C1-Q0070,CQ-Q0070,false,,false,false,absent,false,not_applicable,not_applicable,not_applicable,[],,false,fail,fail,fail,,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-hotduyun-CQ-S-20260805-C1-Q0071,hotduyun,热度云,CQ-S-20260805-C1-Q0071,CQ-Q0071,false,,false,false,absent,false,not_applicable,not_applicable,not_applicable,[],,false,fail,fail,fail,,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-feigua_zhixing-CQ-S-20260805-C1-Q0071,feigua_zhixing,飞瓜星图,CQ-S-20260805-C1-Q0071,CQ-Q0071,false,,false,false,absent,false,not_applicable,not_applicable,not_applicable,[],,false,fail,fail,fail,,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-hotduyun-CQ-S-20260805-C1-Q0072,hotduyun,热度云,CQ-S-20260805-C1-Q0072,CQ-Q0072,false,,false,false,absent,false,not_applicable,not_applicable,not_applicable,[],,true,fail,fail,fail,,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-feigua_zhixing-CQ-S-20260805-C1-Q0072,feigua_zhixing,飞瓜星图,CQ-S-20260805-C1-Q0072,CQ-Q0072,false,,false,true,mentioned,false,not_applicable,not_applicable,not_applicable,[],,true,unclear,unclear,unclear,1）投放分析类CRM（蝉圈圈、飞瓜智星）,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-hotduyun-CQ-S-20260805-C1-Q0073,hotduyun,热度云,CQ-S-20260805-C1-Q0073,CQ-Q0073,false,,false,false,absent,false,not_applicable,not_applicable,not_applicable,[],,true,fail,fail,fail,,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-feigua_zhixing-CQ-S-20260805-C1-Q0073,feigua_zhixing,飞瓜星图,CQ-S-20260805-C1-Q0073,CQ-Q0073,false,,false,false,absent,false,not_applicable,not_applicable,not_applicable,[],,true,fail,fail,fail,,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-hotduyun-CQ-S-20260805-C1-Q0074,hotduyun,热度云,CQ-S-20260805-C1-Q0074,CQ-Q0074,false,,false,false,absent,false,not_applicable,not_applicable,not_applicable,[],,false,fail,fail,fail,,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-feigua_zhixing-CQ-S-20260805-C1-Q0074,feigua_zhixing,飞瓜星图,CQ-S-20260805-C1-Q0074,CQ-Q0074,false,,false,false,absent,false,not_applicable,not_applicable,not_applicable,[],,false,fail,fail,fail,,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-hotduyun-CQ-S-20260805-C1-Q0075,hotduyun,热度云,CQ-S-20260805-C1-Q0075,CQ-Q0075,false,,false,false,absent,false,not_applicable,not_applicable,not_applicable,[],,false,fail,fail,fail,,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-feigua_zhixing-CQ-S-20260805-C1-Q0075,feigua_zhixing,飞瓜星图,CQ-S-20260805-C1-Q0075,CQ-Q0075,false,,false,false,absent,false,not_applicable,not_applicable,not_applicable,[],,false,fail,fail,fail,,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-hotduyun-CQ-S-20260805-C1-Q0076,hotduyun,热度云,CQ-S-20260805-C1-Q0076,CQ-Q0076,false,,false,false,absent,false,not_applicable,not_applicable,not_applicable,[],,true,fail,fail,fail,,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-feigua_zhixing-CQ-S-20260805-C1-Q0076,feigua_zhixing,飞瓜星图,CQ-S-20260805-C1-Q0076,CQ-Q0076,false,,false,false,unclear,true,not_applicable,not_applicable,not_applicable,[],,true,unclear,unclear,unclear,,CQQ-COMPETITIVE-BRAND-V1-20260807,AMBIGUOUS_BARE_FEIGUA_ALIAS
COMP-hotduyun-CQ-S-20260805-C1-Q0077,hotduyun,热度云,CQ-S-20260805-C1-Q0077,CQ-Q0077,false,,false,false,absent,false,not_applicable,not_applicable,not_applicable,[],,false,fail,fail,fail,,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-feigua_zhixing-CQ-S-20260805-C1-Q0077,feigua_zhixing,飞瓜星图,CQ-S-20260805-C1-Q0077,CQ-Q0077,false,,false,false,absent,false,not_applicable,not_applicable,not_applicable,[],,false,fail,fail,fail,,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-hotduyun-CQ-S-20260805-C1-Q0078,hotduyun,热度云,CQ-S-20260805-C1-Q0078,CQ-Q0078,false,,false,false,absent,false,not_applicable,not_applicable,not_applicable,[],,true,fail,fail,fail,,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-feigua_zhixing-CQ-S-20260805-C1-Q0078,feigua_zhixing,飞瓜星图,CQ-S-20260805-C1-Q0078,CQ-Q0078,false,,false,false,absent,false,not_applicable,not_applicable,not_applicable,[],,true,fail,fail,fail,,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-hotduyun-CQ-S-20260805-C1-Q0079,hotduyun,热度云,CQ-S-20260805-C1-Q0079,CQ-Q0079,false,,false,false,absent,false,not_applicable,not_applicable,not_applicable,[],,false,fail,fail,fail,,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-feigua_zhixing-CQ-S-20260805-C1-Q0079,feigua_zhixing,飞瓜星图,CQ-S-20260805-C1-Q0079,CQ-Q0079,false,,false,false,absent,false,not_applicable,not_applicable,not_applicable,[],,false,fail,fail,fail,,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-hotduyun-CQ-S-20260805-C1-Q0080,hotduyun,热度云,CQ-S-20260805-C1-Q0080,CQ-Q0080,false,,false,false,absent,false,not_applicable,not_applicable,not_applicable,[],,false,fail,fail,fail,,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-feigua_zhixing-CQ-S-20260805-C1-Q0080,feigua_zhixing,飞瓜星图,CQ-S-20260805-C1-Q0080,CQ-Q0080,false,,false,false,absent,false,not_applicable,not_applicable,not_applicable,[],,false,fail,fail,fail,,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-hotduyun-CQ-S-20260805-C1-Q0081,hotduyun,热度云,CQ-S-20260805-C1-Q0081,CQ-Q0081,false,,false,false,absent,false,not_applicable,not_applicable,not_applicable,[],,false,fail,fail,fail,,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-feigua_zhixing-CQ-S-20260805-C1-Q0081,feigua_zhixing,飞瓜星图,CQ-S-20260805-C1-Q0081,CQ-Q0081,false,,false,false,absent,false,not_applicable,not_applicable,not_applicable,[],,false,fail,fail,fail,,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-hotduyun-CQ-S-20260805-C1-Q0082,hotduyun,热度云,CQ-S-20260805-C1-Q0082,CQ-Q0082,false,,false,false,absent,false,not_applicable,not_applicable,not_applicable,[],,false,fail,fail,fail,,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-feigua_zhixing-CQ-S-20260805-C1-Q0082,feigua_zhixing,飞瓜星图,CQ-S-20260805-C1-Q0082,CQ-Q0082,false,,false,false,absent,false,not_applicable,not_applicable,not_applicable,[],,false,fail,fail,fail,,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-hotduyun-CQ-S-20260805-C1-Q0083,hotduyun,热度云,CQ-S-20260805-C1-Q0083,CQ-Q0083,false,,false,false,absent,false,not_applicable,not_applicable,not_applicable,[],,false,fail,fail,fail,,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-feigua_zhixing-CQ-S-20260805-C1-Q0083,feigua_zhixing,飞瓜星图,CQ-S-20260805-C1-Q0083,CQ-Q0083,false,,false,false,absent,false,not_applicable,not_applicable,not_applicable,[],,false,fail,fail,fail,,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-hotduyun-CQ-S-20260805-C1-Q0084,hotduyun,热度云,CQ-S-20260805-C1-Q0084,CQ-Q0084,false,,false,false,absent,false,not_applicable,not_applicable,not_applicable,[],,true,fail,fail,fail,,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-feigua_zhixing-CQ-S-20260805-C1-Q0084,feigua_zhixing,飞瓜星图,CQ-S-20260805-C1-Q0084,CQ-Q0084,false,,false,false,absent,false,not_applicable,not_applicable,not_applicable,[],,true,fail,fail,fail,,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-hotduyun-CQ-S-20260805-C1-Q0085,hotduyun,热度云,CQ-S-20260805-C1-Q0085,CQ-Q0085,false,,false,false,absent,false,not_applicable,not_applicable,not_applicable,[],,false,fail,fail,fail,,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-feigua_zhixing-CQ-S-20260805-C1-Q0085,feigua_zhixing,飞瓜星图,CQ-S-20260805-C1-Q0085,CQ-Q0085,false,,false,false,absent,false,not_applicable,not_applicable,not_applicable,[],,false,fail,fail,fail,,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-hotduyun-CQ-S-20260805-C1-Q0086,hotduyun,热度云,CQ-S-20260805-C1-Q0086,CQ-Q0086,false,,false,false,absent,false,not_applicable,not_applicable,not_applicable,[],,false,fail,fail,fail,,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-feigua_zhixing-CQ-S-20260805-C1-Q0086,feigua_zhixing,飞瓜星图,CQ-S-20260805-C1-Q0086,CQ-Q0086,false,,false,false,absent,false,not_applicable,not_applicable,not_applicable,[],,false,fail,fail,fail,,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-hotduyun-CQ-S-20260805-C1-Q0087,hotduyun,热度云,CQ-S-20260805-C1-Q0087,CQ-Q0087,false,,false,false,absent,false,not_applicable,not_applicable,not_applicable,[],,false,fail,fail,fail,,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-feigua_zhixing-CQ-S-20260805-C1-Q0087,feigua_zhixing,飞瓜星图,CQ-S-20260805-C1-Q0087,CQ-Q0087,false,,false,false,absent,false,not_applicable,not_applicable,not_applicable,[],,false,fail,fail,fail,,CQQ-COMPETITIVE-BRAND-V1-20260807,
COMP-hotduyun-CQ-S-20260805-C1-Q0088,hotduyun,热度云,CQ-S-20260805-C1-Q0088,CQ-Q0088,false,,false,false,absent,false,not_applicable,not_applicable,not_applicable,[],,false,fail,fail,fail,,CQQ-COMPETITIVE-BRAND-V1-20260807,
