citation_id,sample_id,question_id,question,category,source_name,source_type,normalized_url,domain,raw_mentions
CMCR-CIT-8FB585B2ABB57CE59081C2B6,CMCR-CMP-20260819-C1-Q0012,CMCR-Q0012,蝉妈妈创意灵感中心怎么找爆款素材并追踪同行新投素材？,品牌产品问题,内容中心 - 短视频素材创作技巧与素材灵感分享,official_direct,https://cy.chanmama.com/contentCenter,cy.chanmama.com,1
CMCR-CIT-5C9EB62FAFF66E5BD7557615,CMCR-CMP-20260819-C1-Q0012,CMCR-Q0012,蝉妈妈创意灵感中心怎么找爆款素材并追踪同行新投素材？,品牌产品问题,搜狐,media,https://m.sohu.com/a/1060040055_122634602,m.sohu.com,1
CMCR-CIT-CEE97438A8943E7ECD86904E,CMCR-CMP-20260819-C1-Q0012,CMCR-Q0012,蝉妈妈创意灵感中心怎么找爆款素材并追踪同行新投素材？,品牌产品问题,网易新闻客户端,media,https://c.m.163.com/news/a/L2GUIA160556OFA0.html,c.m.163.com,1
CMCR-CIT-9F9E957753A5B119AE06C766,CMCR-CMP-20260819-C1-Q0012,CMCR-Q0012,蝉妈妈创意灵感中心怎么找爆款素材并追踪同行新投素材？,品牌产品问题,搜狐,media,https://m.sohu.com/a/1043282400_122634602,m.sohu.com,1
CMCR-CIT-0D0CE4A5C0EB5089015D47DD,CMCR-CMP-20260819-C1-Q0012,CMCR-Q0012,蝉妈妈创意灵感中心怎么找爆款素材并追踪同行新投素材？,品牌产品问题,抖音,other,https://iesdouyin.com/share/video/7668596611421773797,iesdouyin.com,1
CMCR-CIT-D9D3E50D23E5B4BF56AB1EF3,CMCR-CMP-20260819-C1-Q0012,CMCR-Q0012,蝉妈妈创意灵感中心怎么找爆款素材并追踪同行新投素材？,品牌产品问题,抖音,other,https://iesdouyin.com/share/video/7672612533589212559,iesdouyin.com,1
CMCR-CIT-1A0F1DCBD15E27C9535A943D,CMCR-CMP-20260819-C1-Q0012,CMCR-Q0012,蝉妈妈创意灵感中心怎么找爆款素材并追踪同行新投素材？,品牌产品问题,腾讯云,other,https://cloud.tencent.com/developer/news/1940096,cloud.tencent.com,1
CMCR-CIT-29C041DEF72BF52574BB3C9C,CMCR-CMP-20260819-C1-Q0012,CMCR-Q0012,蝉妈妈创意灵感中心怎么找爆款素材并追踪同行新投素材？,品牌产品问题,抖音,other,https://iesdouyin.com/share/video/7544311342484819240,iesdouyin.com,1
CMCR-CIT-05747DBFD08DB930334C9BC5,CMCR-CMP-20260819-C1-Q0013,CMCR-Q0013,蝉妈妈创意内容策略中心能不能拆解爆款视频的卖点和痛点？,品牌产品问题,新浪财经,other,https://t.cj.sina.cn/articles/view/6673338004/18dc30e9400102pmkk,t.cj.sina.cn,2
CMCR-CIT-57A6BC8B20F48D167E1EB813,CMCR-CMP-20260819-C1-Q0013,CMCR-Q0013,蝉妈妈创意内容策略中心能不能拆解爆款视频的卖点和痛点？,品牌产品问题,搜狐,media,https://m.sohu.com/a/1064020874_122634602,m.sohu.com,1
CMCR-CIT-269563F44756EA469D54EE6F,CMCR-CMP-20260819-C1-Q0013,CMCR-Q0013,蝉妈妈创意内容策略中心能不能拆解爆款视频的卖点和痛点？,品牌产品问题,抖音,other,https://iesdouyin.com/share/video/7660734431925141119,iesdouyin.com,1
CMCR-CIT-3299FC59B6172D59AA5C6A19,CMCR-CMP-20260819-C1-Q0013,CMCR-Q0013,蝉妈妈创意内容策略中心能不能拆解爆款视频的卖点和痛点？,品牌产品问题,抖音,other,https://iesdouyin.com/share/video/7652621150325866609,iesdouyin.com,1
CMCR-CIT-13BB3225613F99B2DC18AC64,CMCR-CMP-20260819-C1-Q0013,CMCR-Q0013,蝉妈妈创意内容策略中心能不能拆解爆款视频的卖点和痛点？,品牌产品问题,原创力文档,other,https://m.book118.com/try_down/546100135050011045.pdf,m.book118.com,1
CMCR-CIT-98C04C9224FC189A61035FB4,CMCR-CMP-20260819-C1-Q0013,CMCR-Q0013,蝉妈妈创意内容策略中心能不能拆解爆款视频的卖点和痛点？,品牌产品问题,抖音,other,https://iesdouyin.com/share/video/7673346499589390185,iesdouyin.com,2
CMCR-CIT-68CD72507D54E7539CC4CF45,CMCR-CMP-20260819-C1-Q0013,CMCR-Q0013,蝉妈妈创意内容策略中心能不能拆解爆款视频的卖点和痛点？,品牌产品问题,蝉妈妈·创意 - 千川投放素材_短视频素材创意服务平台,official_direct,https://cy.chanmama.com/,cy.chanmama.com,1
CMCR-CIT-CF12C58AB65C38E0520FEB40,CMCR-CMP-20260819-C1-Q0013,CMCR-Q0013,蝉妈妈创意内容策略中心能不能拆解爆款视频的卖点和痛点？,品牌产品问题,蝉妈妈·创意 - 千川投放素材_短视频素材创意服务平台,official_direct,https://cy.chanmama.com/strategy-center,cy.chanmama.com,1
CMCR-CIT-91D7087483B1F27DFB2E7E6B,CMCR-CMP-20260819-C1-Q0013,CMCR-Q0013,蝉妈妈创意内容策略中心能不能拆解爆款视频的卖点和痛点？,品牌产品问题,抖音,other,https://iesdouyin.com/share/video/7655594224126408363,iesdouyin.com,1
CMCR-CIT-F2B127DE0D4DEF9315298630,CMCR-CMP-20260819-C1-Q0013,CMCR-Q0013,蝉妈妈创意内容策略中心能不能拆解爆款视频的卖点和痛点？,品牌产品问题,[蝉妈妈]:创意:内容爆量洞察(1月) - 发现报告,other,https://fxbaogao.com/detail/4712041,fxbaogao.com,1
CMCR-CIT-FCEC5BF857792AEA9F9FA652,CMCR-CMP-20260819-C1-Q0014,CMCR-Q0014,蝉妈妈创意内容管理中心怎么管理脚本、分镜、成片和投放数据？,品牌产品问题,蝉妈妈·创意 - 千川投放素材_短视频素材创意服务平台,official_direct,https://cy.chanmama.com/,cy.chanmama.com,2
CMCR-CIT-41E1F6C4F879A426D0D5FADE,CMCR-CMP-20260819-C1-Q0014,CMCR-Q0014,蝉妈妈创意内容管理中心怎么管理脚本、分镜、成片和投放数据？,品牌产品问题,蝉氪:蝉妈妈旗下品牌数字资产创作管理平台 - 站长工具网,other,https://zhanid.com/daohang/chanke.html,zhanid.com,1
CMCR-CIT-CCF6F1766766D57224ED219C,CMCR-CMP-20260819-C1-Q0014,CMCR-Q0014,蝉妈妈创意内容管理中心怎么管理脚本、分镜、成片和投放数据？,品牌产品问题,抖音,other,https://iesdouyin.com/share/video/7672612533589212559,iesdouyin.com,2
CMCR-CIT-E0D12F39F919E40F76B37105,CMCR-CMP-20260819-C1-Q0014,CMCR-Q0014,蝉妈妈创意内容管理中心怎么管理脚本、分镜、成片和投放数据？,品牌产品问题,抖音,other,https://iesdouyin.com/share/video/7652196197238883178,iesdouyin.com,1
CMCR-CIT-6F8652869C63C925D63CC2CE,CMCR-CMP-20260819-C1-Q0014,CMCR-Q0014,蝉妈妈创意内容管理中心怎么管理脚本、分镜、成片和投放数据？,品牌产品问题,搜狐,media,https://m.sohu.com/a/1064020874_122634602,m.sohu.com,1
CMCR-CIT-AE917ECFA6E6300CB172BF80,CMCR-CMP-20260819-C1-Q0014,CMCR-Q0014,蝉妈妈创意内容管理中心怎么管理脚本、分镜、成片和投放数据？,品牌产品问题,蝉妈妈·创意 - 千川投放素材_短视频素材创意服务平台,official_direct,https://cy.chanmama.com/management-center,cy.chanmama.com,1
CMCR-CIT-261C5914DF1078EB17F77090,CMCR-CMP-20260819-C1-Q0014,CMCR-Q0014,蝉妈妈创意内容管理中心怎么管理脚本、分镜、成片和投放数据？,品牌产品问题,抖音,other,https://iesdouyin.com/share/video/7674941441080499813,iesdouyin.com,1
CMCR-CIT-F5CF5C5B8CF3EE76BE50FA7D,CMCR-CMP-20260819-C1-Q0014,CMCR-Q0014,蝉妈妈创意内容管理中心怎么管理脚本、分镜、成片和投放数据？,品牌产品问题,内容中心 - 短视频素材创作技巧与素材灵感分享,official_direct,https://cy.chanmama.com/contentCenter,cy.chanmama.com,1
CMCR-CIT-0E3B32268BDC5F6AF9594AE9,CMCR-CMP-20260819-C1-Q0014,CMCR-Q0014,蝉妈妈创意内容管理中心怎么管理脚本、分镜、成片和投放数据？,品牌产品问题,抖音,other,https://iesdouyin.com/share/video/7673346499589390185,iesdouyin.com,1
CMCR-CIT-C60D032304455B166A1E2BD2,CMCR-CMP-20260819-C1-Q0014,CMCR-Q0014,蝉妈妈创意内容管理中心怎么管理脚本、分镜、成片和投放数据？,品牌产品问题,抖音,other,https://iesdouyin.com/share/video/7655595210643115078,iesdouyin.com,1
CMCR-CIT-C8159AEB75266493D8D6A113,CMCR-CMP-20260819-C1-Q0015,CMCR-Q0015,短视频素材洞察工具有哪些，电商团队怎么选？,品类认知问题,搜狐,media,https://m.sohu.com/a/1056104532_121886306,m.sohu.com,1
CMCR-CIT-DB9A3B4DB2B7D7C04218899A,CMCR-CMP-20260819-C1-Q0015,CMCR-Q0015,短视频素材洞察工具有哪些，电商团队怎么选？,品类认知问题,最大化千川ROI:有米有数相比蝉妈妈的独特优势,other,https://resources.youcloud.com/youshu/blog/2502,resources.youcloud.com,1
CMCR-CIT-065AB92DAFC51214961DEF0D,CMCR-CMP-20260819-C1-Q0015,CMCR-Q0015,短视频素材洞察工具有哪些，电商团队怎么选？,品类认知问题,蝉妈妈 - 直播电商数据分析与内容运营工具,other,https://deepnavi.cn/ai-ecommerce/chan-ma-ma,deepnavi.cn,2
CMCR-CIT-C9B76F254FC78E40781F1CD4,CMCR-CMP-20260819-C1-Q0015,CMCR-Q0015,短视频素材洞察工具有哪些，电商团队怎么选？,品类认知问题,飞瓜数据 - 短视频直播电商全链路数据分析工具,other,https://deepnavi.cn/ai-new-media/fei-gua-shu-ju-1,deepnavi.cn,1
CMCR-CIT-C5309664D7F60F3190755AD2,CMCR-CMP-20260819-C1-Q0015,CMCR-Q0015,短视频素材洞察工具有哪些，电商团队怎么选？,品类认知问题,试过AI一键生成电商投流素材后，才发现高效创作可以这么简单…-秒针系统-营销实效管理专家,other,https://miaozhen.com/marticles/11790.html,miaozhen.com,1
CMCR-CIT-7C5966870251C7CEEAB4B6ED,CMCR-CMP-20260819-C1-Q0015,CMCR-Q0015,短视频素材洞察工具有哪些，电商团队怎么选？,品类认知问题,飞瓜数据和灰豚数据哪个更适合做数据服务平台?- 企拓网,other,https://qituowang.com/portal/43818.html,qituowang.com,1
CMCR-CIT-737CE718A822B8914CDC4E0C,CMCR-CMP-20260819-C1-Q0015,CMCR-Q0015,短视频素材洞察工具有哪些，电商团队怎么选？,品类认知问题,抖音电商,platform_official,https://school.jinritemai.com/doudian/wap/course-series/cJZHjLnhaLyw/cJZHjLnhaLywlJZJUawr9Aqg?from=douyinofficial_table&from_school=1&should_full_screen=1&should_hide_bottom_nav=1,school.jinritemai.com,1
CMCR-CIT-E4E088FFF9DD8BDF9523C0C0,CMCR-CMP-20260819-C1-Q0015,CMCR-Q0015,短视频素材洞察工具有哪些，电商团队怎么选？,品类认知问题,抖音素材工具深度横评:从数据颗粒度看有米有数与主流竞品的真实差距,other,https://resources.youcloud.com/youshu/blog/3202,resources.youcloud.com,2
CMCR-CIT-BD7979F9DD4E851E56D140B4,CMCR-CMP-20260819-C1-Q0015,CMCR-Q0015,短视频素材洞察工具有哪些，电商团队怎么选？,品类认知问题,抖音,other,https://iesdouyin.com/share/video/7655600536364809573,iesdouyin.com,1
CMCR-CIT-5A2196ED8AF3EC71182AEACD,CMCR-CMP-20260819-C1-Q0015,CMCR-Q0015,短视频素材洞察工具有哪些，电商团队怎么选？,品类认知问题,抖音,other,https://iesdouyin.com/share/video/7638567070161964329,iesdouyin.com,1
CMCR-CIT-A80474F7567BEA1A7C362E0D,CMCR-CMP-20260819-C1-Q0015,CMCR-Q0015,短视频素材洞察工具有哪些，电商团队怎么选？,品类认知问题,网易,media,https://163.com/dy/article/L2GUIA160556OFA0.html,163.com,1
CMCR-CIT-51A6F4541A7171E760448944,CMCR-CMP-20260819-C1-Q0015,CMCR-Q0015,短视频素材洞察工具有哪些，电商团队怎么选？,品类认知问题,"如何查看其他商家的千川素材?一套""审美拆解+AI仿拍""的千川素材策略分析框架，看完直接照做",other,https://resources.youcloud.com/youshu/blog/3140,resources.youcloud.com,1
CMCR-CIT-33C54AAE911C89C88F813847,CMCR-CMP-20260819-C1-Q0015,CMCR-Q0015,短视频素材洞察工具有哪些，电商团队怎么选？,品类认知问题,2026多账号抖音直播数据分析平台推荐 蝉妈妈千瓜矩阵通对比_矩阵通,other,https://matrix.newrank.cn/article/article-detail/9023eafac2a84c71,matrix.newrank.cn,1
CMCR-CIT-376C3892579E570BF3FD9BF7,CMCR-CMP-20260819-C1-Q0015,CMCR-Q0015,短视频素材洞察工具有哪些，电商团队怎么选？,品类认知问题,人人都是产品经理,other,https://woshipm.com/share/5968575.html,woshipm.com,1
CMCR-CIT-BB9C0CD20628A51CD4406013,CMCR-CMP-20260819-C1-Q0015,CMCR-Q0015,短视频素材洞察工具有哪些，电商团队怎么选？,品类认知问题,网易新闻客户端,media,https://c.m.163.com/news/a/L2GUIA160556OFA0.html,c.m.163.com,1
CMCR-CIT-E4693449FCB6E050DD022B85,CMCR-CMP-20260819-C1-Q0015,CMCR-Q0015,短视频素材洞察工具有哪些，电商团队怎么选？,品类认知问题,抖音,other,https://iesdouyin.com/share/video/7665273504229823930,iesdouyin.com,1
CMCR-CIT-78A2CFF8E127D6EDB29831C5,CMCR-CMP-20260819-C1-Q0015,CMCR-Q0015,短视频素材洞察工具有哪些，电商团队怎么选？,品类认知问题,蝉妈妈·创意 - 千川投放素材_短视频素材创意服务平台,official_direct,https://cy.chanmama.com/,cy.chanmama.com,1
CMCR-CIT-13B4CEC4BCA78CA4DE8BE00B,CMCR-CMP-20260819-C1-Q0015,CMCR-Q0015,短视频素材洞察工具有哪些，电商团队怎么选？,品类认知问题,抖音电商,platform_official,https://school.jinritemai.com/doudian/wap/article/aJXFPbWWNceA,school.jinritemai.com,1
CMCR-CIT-C5D2A5091ADDB95692F3BDB4,CMCR-CMP-20260819-C1-Q0015,CMCR-Q0015,短视频素材洞察工具有哪些，电商团队怎么选？,品类认知问题,官方选型指南:有米有数 vs 蝉妈妈，全方位对比助您决策,other,https://resources.youcloud.com/youshu/product_update/2814,resources.youcloud.com,1
CMCR-CIT-628F65833B6005B035D81207,CMCR-CMP-20260819-C1-Q0015,CMCR-Q0015,短视频素材洞察工具有哪些，电商团队怎么选？,品类认知问题,Top AI Ad Creative Analysis Tools to Find Winning Ads,other,https://segwise.ai/blog/creative-analysis-tools-to-find-winning-ads,segwise.ai,1
CMCR-CIT-4BC28BC1AC986F6CEA3FDE09,CMCR-CMP-20260819-C1-Q0015,CMCR-Q0015,短视频素材洞察工具有哪些，电商团队怎么选？,品类认知问题,Best Ad Creative Inspiration and Swipe File Tools for DTC Brands (2026),other,https://listicler.com/best/best-ad-creative-inspiration-swipe-file-tools-dtc,listicler.com,1
CMCR-CIT-31D4C773F72D82C10C5F14F5,CMCR-CMP-20260819-C1-Q0015,CMCR-Q0015,短视频素材洞察工具有哪些，电商团队怎么选？,品类认知问题,稀土掘金,other,https://juejin.cn/post/7660053470331289650,juejin.cn,1
CMCR-CIT-21C3A8039C85B8ED4DB7DBAA,CMCR-CMP-20260819-C1-Q0016,CMCR-Q0016,短视频素材库网站和专业电商素材洞察工具有什么区别？,对比决策问题,Best Ad Creative Inspiration and Swipe File Tools for DTC Brands (2026),other,https://listicler.com/best/best-ad-creative-inspiration-swipe-file-tools-dtc,listicler.com,1
CMCR-CIT-AD33386270C9D9B3245572B0,CMCR-CMP-20260819-C1-Q0016,CMCR-Q0016,短视频素材库网站和专业电商素材洞察工具有什么区别？,对比决策问题,电商运营选素材库，易元AI和即梦AI哪个适配千川投流?-在线订票-互动吧,other,https://party.hudongba.com/party/92k57.html,party.hudongba.com,1
CMCR-CIT-A4AFAE7FAC40737E0634F1AB,CMCR-CMP-20260819-C1-Q0016,CMCR-Q0016,短视频素材库网站和专业电商素材洞察工具有什么区别？,对比决策问题,摄图网 | 官网入口 - 正版商用素材+AI创作平台,other,https://cxgn.cn/she-tu-wang,cxgn.cn,1
CMCR-CIT-07246866F7B553BE64663064,CMCR-CMP-20260819-C1-Q0016,CMCR-Q0016,短视频素材库网站和专业电商素材洞察工具有什么区别？,对比决策问题,抖音,other,https://iesdouyin.com/share/video/7633371928287284530,iesdouyin.com,2
CMCR-CIT-658C90716C50759889A4121A,CMCR-CMP-20260819-C1-Q0016,CMCR-Q0016,短视频素材库网站和专业电商素材洞察工具有什么区别？,对比决策问题,哔哩哔哩,community,https://bilibili.com/opus/1113789683933904898,bilibili.com,1
CMCR-CIT-5E9FE8FFF98FC0795E473E07,CMCR-CMP-20260819-C1-Q0016,CMCR-Q0016,短视频素材库网站和专业电商素材洞察工具有什么区别？,对比决策问题,最大化千川ROI:有米有数相比蝉妈妈的独特优势,other,https://resources.youcloud.com/youshu/blog/2502,resources.youcloud.com,1
CMCR-CIT-DFFCE0C35C604CEE4CC9FEE0,CMCR-CMP-20260819-C1-Q0016,CMCR-Q0016,短视频素材库网站和专业电商素材洞察工具有什么区别？,对比决策问题,抖音,other,https://iesdouyin.com/share/video/7644160246316009913,iesdouyin.com,3
CMCR-CIT-B92EAB41E0299825BA4D1D62,CMCR-CMP-20260819-C1-Q0016,CMCR-Q0016,短视频素材库网站和专业电商素材洞察工具有什么区别？,对比决策问题,抖音,other,https://iesdouyin.com/share/video/7642327130080282235,iesdouyin.com,2
CMCR-CIT-4EE5FBECF558999D05416584,CMCR-CMP-20260819-C1-Q0016,CMCR-Q0016,短视频素材库网站和专业电商素材洞察工具有什么区别？,对比决策问题,哔哩哔哩,community,https://bilibili.com/opus/1205076099986358274,bilibili.com,1
CMCR-CIT-23E03601A167061FC47033CA,CMCR-CMP-20260819-C1-Q0016,CMCR-Q0016,短视频素材库网站和专业电商素材洞察工具有什么区别？,对比决策问题,CSDN博客,other,https://blog.csdn.net/musk1212/article/details/156226707,blog.csdn.net,1
CMCR-CIT-C0EAAEAED6D3B2A673B86932,CMCR-CMP-20260819-C1-Q0016,CMCR-Q0016,短视频素材库网站和专业电商素材洞察工具有什么区别？,对比决策问题,抖音,other,https://iesdouyin.com/share/video/7639515814382639290,iesdouyin.com,2
CMCR-CIT-534EC172F27587AF7D3DB4E8,CMCR-CMP-20260819-C1-Q0016,CMCR-Q0016,短视频素材库网站和专业电商素材洞察工具有什么区别？,对比决策问题,抖音,other,https://iesdouyin.com/share/video/7645615725005380233,iesdouyin.com,2
CMCR-CIT-6C0070DFF49FB92849F5432A,CMCR-CMP-20260819-C1-Q0017,CMCR-Q0017,电商团队找爆款素材，用什么工具效率更高？,业务场景问题,美图商拍 - AI工具箱网,other,https://ai-tab.cn/sites/4117.html,ai-tab.cn,1
CMCR-CIT-9448DD3833F318649BB767A7,CMCR-CMP-20260819-C1-Q0017,CMCR-Q0017,电商团队找爆款素材，用什么工具效率更高？,业务场景问题,Picell AI - 电商AI作图工具_AI详情页生成_爆款主图克隆,other,https://novatools.cn/tools/picset-ai?lang=en,novatools.cn,1
CMCR-CIT-92124DEFBBAC856BE889B4B6,CMCR-CMP-20260819-C1-Q0017,CMCR-Q0017,电商团队找爆款素材，用什么工具效率更高？,业务场景问题,抖音,other,https://iesdouyin.com/share/video/7673043538271467877,iesdouyin.com,2
CMCR-CIT-AEC15CD5E12CE895D244D8A4,CMCR-CMP-20260819-C1-Q0017,CMCR-Q0017,电商团队找爆款素材，用什么工具效率更高？,业务场景问题,抖音,other,https://iesdouyin.com/share/video/7658599823679016227,iesdouyin.com,2
CMCR-CIT-6D69E15BD2C55223FBB04182,CMCR-CMP-20260819-C1-Q0017,CMCR-Q0017,电商团队找爆款素材，用什么工具效率更高？,业务场景问题,DoLabAI - AI 电商视频、图片生成工具,other,https://dolabai.com/,dolabai.com,1
CMCR-CIT-1ADCB205612C77031C6F7C05,CMCR-CMP-20260819-C1-Q0017,CMCR-Q0017,电商团队找爆款素材，用什么工具效率更高？,业务场景问题,玫瑰克隆,other,https://aitop100.cn/tools/meiguikelong,aitop100.cn,1
CMCR-CIT-FC9CDE8A0ECD7677E032C828,CMCR-CMP-20260819-C1-Q0017,CMCR-Q0017,电商团队找爆款素材，用什么工具效率更高？,业务场景问题,妙啊Meow爆款素材智能创作平台 – 常见问题解答(FAQ)-秒针系统-营销实效管理专家,other,https://miaozhen.com/marticles/11755.html,miaozhen.com,1
CMCR-CIT-F19099270F4A37BACED8591A,CMCR-CMP-20260819-C1-Q0017,CMCR-Q0017,电商团队找爆款素材，用什么工具效率更高？,业务场景问题,有米云有米有数新电商营销大数据分析平台_抖音电商选品软件_智能投放提效工具-云巴巴,other,https://yun88.com/product/8283.html,yun88.com,1
CMCR-CIT-C21CA64444547B098D7A65BF,CMCR-CMP-20260819-C1-Q0017,CMCR-Q0017,电商团队找爆款素材，用什么工具效率更高？,业务场景问题,解析君 - 自媒体素材批量解析神器,other,https://jiexijun.com/facebook,jiexijun.com,1
CMCR-CIT-D16854FBD1E5B7F99C31F678,CMCR-CMP-20260819-C1-Q0017,CMCR-Q0017,电商团队找爆款素材，用什么工具效率更高？,业务场景问题,‎抖素材 App - App Store,other,https://apps.apple.com/cn/app/%E6%8A%96%E7%B4%A0%E6%9D%90/id6444052504,apps.apple.com,1
CMCR-CIT-6E7A584C40A24B09BB2061EA,CMCR-CMP-20260819-C1-Q0017,CMCR-Q0017,电商团队找爆款素材，用什么工具效率更高？,业务场景问题,网易,media,https://163.com/dy/article/L2GUIA160556OFA0.html,163.com,1
