citation_id,batch_id,sample_id,question_id,source_title,raw_url,normalized_url,final_url,source_group,captured_at,canonical_url,domain,platform_group,authority_class,source_owner,is_bytedance,is_douyin_video,douyin_video_id,question_type_primary,question_type_raw,content_format,content_structure,content_topic,methodology_attribute,owned_account,owned_registry_id,owned_confidence
CIT-R2-Q0028-D1-R1-19,2026-08-03 TOP0/TOP1 第二轮全量复测,R2-Q0028-D1-R1,Q0028,抖音数据查看平台有哪些?12大主流工具深度解析，选对平台事半功倍 | COONAV电商运营导航,https://coonav.com/36782.html,https://coonav.com/36782.html,https://coonav.com/36782.html,other,2026-08-03T05:24:10.962Z,https://coonav.com/36782.html,coonav.com,其他外部来源,身份权威性未知,所有者未核实,否,否,,工具推荐问题,场景决策型,图文/网页,推荐/对比/清单,数据工具/分析,否,,,
CIT-R2-Q0028-D1-R1-20,2026-08-03 TOP0/TOP1 第二轮全量复测,R2-Q0028-D1-R1,Q0028,蝉妈妈和飞瓜数据口径对比，中小商家选哪个更合适?,https://c.m.163.com/news/a/L2CGUUP00556OFA0.html,https://c.m.163.com/news/a/L2CGUUP00556OFA0.html,https://c.m.163.com/news/a/L2CGUUP00556OFA0.html,other,2026-08-03T05:24:10.962Z,https://c.m.163.com/news/a/L2CGUUP00556OFA0.html,163.com,新闻/门户/自媒体,媒体或自媒体平台,网易,否,否,,工具推荐问题,场景决策型,图文/网页,推荐/对比/清单,数据工具/分析,否,,,
CIT-R2-Q0028-D1-R1-21,2026-08-03 TOP0/TOP1 第二轮全量复测,R2-Q0028-D1-R1,Q0028,抖查查 - 抖音电商直播数据分析运营工具,https://deepnavi.cn/ai-ecommerce/dou-cha-cha,https://deepnavi.cn/ai-ecommerce/dou-cha-cha,https://deepnavi.cn/ai-ecommerce/dou-cha-cha,other,2026-08-03T05:24:10.962Z,https://deepnavi.cn/ai-ecommerce/dou-cha-cha,deepnavi.cn,企业官网/工具平台,企业或垂直站点,外部企业,否,否,,工具推荐问题,场景决策型,图文/网页,推荐/对比/清单,直播运营,否,,,
CIT-R2-Q0028-D1-R1-22,2026-08-03 TOP0/TOP1 第二轮全量复测,R2-Q0028-D1-R1,Q0028,飞瓜数据 - 短视频直播电商全链路数据分析工具,https://deepnavi.cn/ai-new-media/fei-gua-shu-ju-1,https://deepnavi.cn/ai-new-media/fei-gua-shu-ju-1,https://deepnavi.cn/ai-new-media/fei-gua-shu-ju-1,other,2026-08-03T05:24:10.962Z,https://deepnavi.cn/ai-new-media/fei-gua-shu-ju-1,deepnavi.cn,企业官网/工具平台,企业或垂直站点,外部企业,否,否,,工具推荐问题,场景决策型,图文/网页,推荐/对比/清单,直播运营,否,,,
CIT-R2-Q0028-D1-R1-23,2026-08-03 TOP0/TOP1 第二轮全量复测,R2-Q0028-D1-R1,Q0028,蝉妈妈全域洞察能看什么数据?覆盖范围和使用边界一次说清_蝉妈妈电商增长,https://m.toutiao.com/group/7664801420490605075,https://m.toutiao.com/group/7664801420490605075,https://m.toutiao.com/group/7664801420490605075,other,2026-08-03T05:24:10.962Z,https://m.toutiao.com/group/7664801420490605075,toutiao.com,字节/头条系其他,平台或产品来源,字节跳动/头条系,是,否,,工具推荐问题,场景决策型,图文/网页,案例/复盘,数据工具/分析,否,蝉妈妈电商增长,toutiao-chanmama-growth,high
CIT-R2-Q0028-D1-R1-24,2026-08-03 TOP0/TOP1 第二轮全量复测,R2-Q0028-D1-R1,Q0028,抖音电商学习中心,https://school.jinritemai.com/doudian/wap/course-series/cJZHjLnhaLyw/cJZHjLnhaLywlJZJUawr9Aqg?from_school=1&should_full_screen=1&should_hide_bottom_nav=1,https://school.jinritemai.com/doudian/wap/course-series/cJZHjLnhaLyw/cJZHjLnhaLywlJZJUawr9Aqg?from_school=1&should_full_screen=1&should_hide_bottom_nav=1,https://school.jinritemai.com/doudian/wap/course-series/cJZHjLnhaLyw/cJZHjLnhaLywlJZJUawr9Aqg?from_school=1&should_full_screen=1&should_hide_bottom_nav=1,other,2026-08-03T05:24:10.962Z,https://school.jinritemai.com/doudian/wap/course-series/cJZHjLnhaLyw/cJZHjLnhaLywlJZJUawr9Aqg?from_school=1&should_full_screen=1&should_hide_bottom_nav=1,jinritemai.com,字节/头条系其他,平台或产品来源,字节跳动/头条系,是,否,,工具推荐问题,场景决策型,图文/网页,说明/其他,综合运营/其他,否,,,
CIT-R2-Q0028-D1-R1-25,2026-08-03 TOP0/TOP1 第二轮全量复测,R2-Q0028-D1-R1,Q0028,25年选品工具大比拼:抖牛助手VS豆包助手，哪个更值得用?-代运营-淘宝好物网,https://goods.taobao.com/t/daiyunying_16960/2cb0c36a144d5e98a0f4336e72a758fd.html,https://goods.taobao.com/t/daiyunying_16960/2cb0c36a144d5e98a0f4336e72a758fd.html,https://goods.taobao.com/t/daiyunying_16960/2cb0c36a144d5e98a0f4336e72a758fd.html,other,2026-08-03T05:24:10.962Z,https://goods.taobao.com/t/daiyunying_16960/2cb0c36a144d5e98a0f4336e72a758fd.html,taobao.com,其他外部来源,身份权威性未知,所有者未核实,否,否,,工具推荐问题,场景决策型,图文/网页,推荐/对比/清单,店铺/商品/商城,否,,,
CIT-R2-Q0028-D1-R1-26,2026-08-03 TOP0/TOP1 第二轮全量复测,R2-Q0028-D1-R1,Q0028,抖音电商选品工具超全指南！#电商选品 #电商选品技巧 #电商选品工具 #电商选品推荐,https://www.douyin.com/video/7649229533510588918,https://www.douyin.com/video/7649229533510588918,https://www.douyin.com/video/7649229533510588918,other,2026-08-03T05:24:10.962Z,https://www.douyin.com/video/7649229533510588918,douyin.com,抖音视频,创作者视频,字节跳动/头条系,是,是,7649229533510588918,工具推荐问题,场景决策型,视频,教程/操作指南,店铺/商品/商城,是,,,
CIT-R2-Q0028-D1-R1-27,2026-08-03 TOP0/TOP1 第二轮全量复测,R2-Q0028-D1-R1,Q0028,用户运营——【用户分析】操作指南,https://school.jinritemai.com/doudian/web/article/aHghh2bV3KrC,https://school.jinritemai.com/doudian/web/article/aHghh2bV3KrC,https://school.jinritemai.com/doudian/web/article/aHghh2bV3KrC,other,2026-08-03T05:24:10.962Z,https://school.jinritemai.com/doudian/web/article/aHghh2bV3KrC,jinritemai.com,字节/头条系其他,平台或产品来源,字节跳动/头条系,是,否,,工具推荐问题,场景决策型,图文/网页,教程/操作指南,数据工具/分析,是,,,
CIT-R2-Q0028-D1-R1-28,2026-08-03 TOP0/TOP1 第二轮全量复测,R2-Q0028-D1-R1,Q0028,抖财神，抖店运营，商机提报，ai做图，选品 抖财神——抖店选品神器 支持关键词，全店采集，ai作图，商机提报，实时榜单，蓝海词采集，阿里采集，店铺管理等#抖财神 #商机提报 #ai作图 #抖店选品 #电商运营,https://www.douyin.com/video/7665289630447169701,https://www.douyin.com/video/7665289630447169701,https://www.douyin.com/video/7665289630447169701,other,2026-08-03T05:24:10.962Z,https://www.douyin.com/video/7665289630447169701,douyin.com,抖音视频,创作者视频,字节跳动/头条系,是,是,7665289630447169701,工具推荐问题,场景决策型,视频,说明/其他,店铺/商品/商城,否,,,
CIT-R2-Q0030-D1-R1-01,2026-08-03 TOP0/TOP1 第二轮全量复测,R2-Q0030-D1-R1,Q0030,如何监控抖音流量变化?5大实时追踪方法-自媒体-PHP中文网,https://php.cn/faq/2351385.html,https://php.cn/faq/2351385.html,https://php.cn/faq/2351385.html,other,2026-08-03T05:24:16.493Z,https://php.cn/faq/2351385.html,php.cn,社区/博客/问答,UGC/专业社区,外部平台,否,否,,工具推荐问题,运营诊断型,图文/网页,教程/操作指南,综合运营/其他,是,,,
CIT-R2-Q0030-D1-R1-02,2026-08-03 TOP0/TOP1 第二轮全量复测,R2-Q0030-D1-R1,Q0030,抖店实时数据该用官方后台、第三方工具还是API?各自有哪些致命陷阱? - CSDN文库,https://wenku.csdn.net/answer/bwk3ekhwzqy6,https://wenku.csdn.net/answer/bwk3ekhwzqy6,https://wenku.csdn.net/answer/bwk3ekhwzqy6,other,2026-08-03T05:24:16.493Z,https://wenku.csdn.net/answer/bwk3ekhwzqy6,csdn.net,社区/博客/问答,UGC/专业社区,外部平台,否,否,,工具推荐问题,运营诊断型,图文/网页,推荐/对比/清单,店铺/商品/商城,否,,,
CIT-R2-Q0030-D1-R1-03,2026-08-03 TOP0/TOP1 第二轮全量复测,R2-Q0030-D1-R1,Q0030,获取商品诊断建议!快速定位异常商品-抖音电商学习中心,https://school.jinritemai.com/doudian/web/knowledge/kHrfxCVVLD5m,https://school.jinritemai.com/doudian/web/knowledge/kHrfxCVVLD5m,https://school.jinritemai.com/doudian/web/knowledge/kHrfxCVVLD5m,other,2026-08-03T05:24:16.493Z,https://school.jinritemai.com/doudian/web/knowledge/kHrfxCVVLD5m,jinritemai.com,字节/头条系其他,平台或产品来源,字节跳动/头条系,是,否,,工具推荐问题,运营诊断型,图文/网页,方法论/策略,店铺/商品/商城,是,,,
CIT-R2-Q0030-D1-R1-04,2026-08-03 TOP0/TOP1 第二轮全量复测,R2-Q0030-D1-R1,Q0030,抖音播放量突然下降怎么办_通过巨量算数分析账号限流原因-手机软件-PHP中文网,https://php.cn/faq/1960679.html,https://php.cn/faq/1960679.html,https://php.cn/faq/1960679.html,other,2026-08-03T05:24:16.493Z,https://php.cn/faq/1960679.html,php.cn,社区/博客/问答,UGC/专业社区,外部平台,否,否,,工具推荐问题,运营诊断型,图文/网页,教程/操作指南,数据工具/分析,是,,,
CIT-R2-Q0030-D1-R1-05,2026-08-03 TOP0/TOP1 第二轮全量复测,R2-Q0030-D1-R1,Q0030,抖音数据监控方案全对比:手动盯、官方工具、第三方平台,https://jzl.com/news/douyin-data-49,https://jzl.com/news/douyin-data-49,https://jzl.com/news/douyin-data-49,other,2026-08-03T05:24:16.493Z,https://jzl.com/news/douyin-data-49,jzl.com,企业官网/工具平台,企业或垂直站点,外部企业,否,否,,工具推荐问题,运营诊断型,图文/网页,推荐/对比/清单,数据工具/分析,否,,,
CIT-R2-Q0030-D1-R1-06,2026-08-03 TOP0/TOP1 第二轮全量复测,R2-Q0030-D1-R1,Q0030,抖音数据分析工具在哪里看?新手如何快速上手数据洞察平台-帆软企业数字化知识百科,https://fanruan.com/finepedia/article/690883e7f7a2e71297c43852,https://fanruan.com/finepedia/article/690883e7f7a2e71297c43852,https://fanruan.com/finepedia/article/690883e7f7a2e71297c43852,other,2026-08-03T05:24:16.493Z,https://fanruan.com/finepedia/article/690883e7f7a2e71297c43852,fanruan.com,企业官网/工具平台,企业或垂直站点,外部企业,否,否,,工具推荐问题,运营诊断型,图文/网页,教程/操作指南,数据工具/分析,是,,,
CIT-R2-Q0030-D1-R1-07,2026-08-03 TOP0/TOP1 第二轮全量复测,R2-Q0030-D1-R1,Q0030,抖音服务管理在哪 详细解析抖音各类服务管理的入口和位置 – 比丘营销推广,https://biqiusoft.com/seo/131663,https://biqiusoft.com/seo/131663,https://biqiusoft.com/seo/131663,other,2026-08-03T05:24:16.493Z,https://biqiusoft.com/seo/131663,biqiusoft.com,其他外部来源,身份权威性未知,所有者未核实,否,否,,工具推荐问题,运营诊断型,图文/网页,说明/其他,综合运营/其他,否,,,
CIT-R2-Q0030-D1-R1-08,2026-08-03 TOP0/TOP1 第二轮全量复测,R2-Q0030-D1-R1,Q0030,电商罗盘官网 - 「罗盘」是抖音电商推出的官方数据产品矩阵，基于抖音电商全域数据(内容场+货架场)为商家及达人提供全面数策服务，旗下「罗盘·经营」为单店视角，让店铺经营可诊断可优化，「罗盘·策略」为多店多号的品牌视角，让生意增长有洞察有方向。「罗盘·达人」，为达人及机构视角，看清带货全链路数据(人群分析、内容创意、选品策略 - 多多参谋,https://duoduocm.com/sites/20106.html,https://duoduocm.com/sites/20106.html,https://duoduocm.com/sites/20106.html,other,2026-08-03T05:24:16.493Z,https://duoduocm.com/sites/20106.html,duoduocm.com,其他外部来源,身份权威性未知,所有者未核实,否,否,,工具推荐问题,运营诊断型,图文/网页,案例/复盘,达人/带货,否,,,
CIT-R2-Q0030-D1-R1-09,2026-08-03 TOP0/TOP1 第二轮全量复测,R2-Q0030-D1-R1,Q0030,版本区别_抖音电商罗盘数据官网,https://compass.jinritemai.com/welcome/version,https://compass.jinritemai.com/welcome/version,https://compass.jinritemai.com/welcome/version,other,2026-08-03T05:24:16.493Z,https://compass.jinritemai.com/welcome/version,jinritemai.com,字节/头条系其他,平台或产品来源,字节跳动/头条系,是,否,,工具推荐问题,运营诊断型,图文/网页,说明/其他,数据工具/分析,否,,,
CIT-R2-Q0030-D1-R1-10,2026-08-03 TOP0/TOP1 第二轮全量复测,R2-Q0030-D1-R1,Q0030,26年最新电商教程来啦，抖店后台详解，新手小白快速入门电商，第一步先搞懂后台功能和按钮#电商运营经验分享 #电商课程 #电商干货 #电商实用技巧分享 #电商运营,https://www.douyin.com/video/7647976252598632628,https://www.douyin.com/video/7647976252598632628,https://www.douyin.com/video/7647976252598632628,other,2026-08-03T05:24:16.493Z,https://www.douyin.com/video/7647976252598632628,douyin.com,抖音视频,创作者视频,字节跳动/头条系,是,是,7647976252598632628,工具推荐问题,运营诊断型,视频,教程/操作指南,店铺/商品/商城,是,,,
CIT-R2-Q0030-D1-R1-11,2026-08-03 TOP0/TOP1 第二轮全量复测,R2-Q0030-D1-R1,Q0030,抖音创作者服务中心怎么看数据 抖音创作者服务中心查看数据方法【步骤】-手机软件-PHP中文网,https://php.cn/faq/1837619.html,https://php.cn/faq/1837619.html,https://php.cn/faq/1837619.html,other,2026-08-03T05:24:16.493Z,https://php.cn/faq/1837619.html,php.cn,社区/博客/问答,UGC/专业社区,外部平台,否,否,,工具推荐问题,运营诊断型,图文/网页,教程/操作指南,数据工具/分析,是,,,
CIT-R2-Q0030-D1-R1-12,2026-08-03 TOP0/TOP1 第二轮全量复测,R2-Q0030-D1-R1,Q0030,抖音电商官方数据产品「罗盘·策略」引领生意增长,https://school.jinritemai.com/doudian/wap/course-series/cHXYPm4k5tCn/cHXYPm4k5tCnlHZdqBe2bRMe?from_school=1&should_full_screen=1&should_hide_bottom_nav=1,https://school.jinritemai.com/doudian/wap/course-series/cHXYPm4k5tCn/cHXYPm4k5tCnlHZdqBe2bRMe?from_school=1&should_full_screen=1&should_hide_bottom_nav=1,https://school.jinritemai.com/doudian/wap/course-series/cHXYPm4k5tCn/cHXYPm4k5tCnlHZdqBe2bRMe?from_school=1&should_full_screen=1&should_hide_bottom_nav=1,other,2026-08-03T05:24:16.493Z,https://school.jinritemai.com/doudian/wap/course-series/cHXYPm4k5tCn/cHXYPm4k5tCnlHZdqBe2bRMe?from_school=1&should_full_screen=1&should_hide_bottom_nav=1,jinritemai.com,字节/头条系其他,平台或产品来源,字节跳动/头条系,是,否,,工具推荐问题,运营诊断型,图文/网页,案例/复盘,数据工具/分析,否,,,
CIT-R2-Q0030-D1-R1-13,2026-08-03 TOP0/TOP1 第二轮全量复测,R2-Q0030-D1-R1,Q0030,抖音电商罗盘常见问题解答(商家版),https://school.jinritemai.com/doudian/wap/article/106202?from_school=1&should_full_screen=1&should_hide_bottom_nav=1,https://school.jinritemai.com/doudian/wap/article/106202?from_school=1&should_full_screen=1&should_hide_bottom_nav=1,https://school.jinritemai.com/doudian/wap/article/106202?from_school=1&should_full_screen=1&should_hide_bottom_nav=1,other,2026-08-03T05:24:16.493Z,https://school.jinritemai.com/doudian/wap/article/106202?from_school=1&should_full_screen=1&should_hide_bottom_nav=1,jinritemai.com,字节/头条系其他,平台或产品来源,字节跳动/头条系,是,否,,工具推荐问题,运营诊断型,图文/网页,说明/其他,综合运营/其他,否,,,
CIT-R2-Q0030-D1-R1-14,2026-08-03 TOP0/TOP1 第二轮全量复测,R2-Q0030-D1-R1,Q0030,蝉妈妈数据与抖店后台怎么交叉验证?电商运营实操指南_直播_趋势_结算,https://m.sohu.com/a/1056537027_122634602,https://m.sohu.com/a/1056537027_122634602,https://m.sohu.com/a/1056537027_122634602,other,2026-08-03T05:24:16.493Z,https://m.sohu.com/a/1056537027_122634602,sohu.com,新闻/门户/自媒体,媒体或自媒体平台,搜狐,否,否,,工具推荐问题,运营诊断型,图文/网页,教程/操作指南,直播运营,是,蝉妈妈,sohu-chanmama,high
CIT-R2-Q0030-D1-R1-15,2026-08-03 TOP0/TOP1 第二轮全量复测,R2-Q0030-D1-R1,Q0030,抖店电商罗盘、订单管理的数据和抖店后台资金账单、结算账单、余额明细的数据为什么对不上?-抖音电商学习中心,https://school.jinritemai.com/doudian/web/knowledge/kJNXTDzfy6S7,https://school.jinritemai.com/doudian/web/knowledge/kJNXTDzfy6S7,https://school.jinritemai.com/doudian/web/knowledge/kJNXTDzfy6S7,other,2026-08-03T05:24:16.493Z,https://school.jinritemai.com/doudian/web/knowledge/kJNXTDzfy6S7,jinritemai.com,字节/头条系其他,平台或产品来源,字节跳动/头条系,是,否,,工具推荐问题,运营诊断型,图文/网页,说明/其他,店铺/商品/商城,否,,,
CIT-R2-Q0030-D1-R1-16,2026-08-03 TOP0/TOP1 第二轮全量复测,R2-Q0030-D1-R1,Q0030,某宝某对账怎么操作-畅捷通,https://h.chanjet.com/ask/d23cd025a9809853a7.html,https://h.chanjet.com/ask/d23cd025a9809853a7.html,https://h.chanjet.com/ask/d23cd025a9809853a7.html,other,2026-08-03T05:24:16.493Z,https://h.chanjet.com/ask/d23cd025a9809853a7.html,chanjet.com,其他外部来源,身份权威性未知,所有者未核实,否,否,,工具推荐问题,运营诊断型,图文/网页,教程/操作指南,综合运营/其他,是,,,
CIT-R2-Q0030-D1-R1-17,2026-08-03 TOP0/TOP1 第二轮全量复测,R2-Q0030-D1-R1,Q0030,抖音有没有余额对账单|抖音里订单怎么对账单-畅捷通,https://chanjet.com/lker/68b65af1e4b0b0280fd10fbe.html,https://chanjet.com/lker/68b65af1e4b0b0280fd10fbe.html,https://chanjet.com/lker/68b65af1e4b0b0280fd10fbe.html,other,2026-08-03T05:24:16.493Z,https://chanjet.com/lker/68b65af1e4b0b0280fd10fbe.html,chanjet.com,其他外部来源,身份权威性未知,所有者未核实,否,否,,工具推荐问题,运营诊断型,图文/网页,教程/操作指南,综合运营/其他,是,,,
CIT-R2-Q0030-D1-R1-18,2026-08-03 TOP0/TOP1 第二轮全量复测,R2-Q0030-D1-R1,Q0030,抖音电商罗盘入口在哪里?3条路径+完整使用指南 | 电商干货社区,https://hwds868.com/article/douyin-ecommerce-luopan-entry-guide.html,https://hwds868.com/article/douyin-ecommerce-luopan-entry-guide.html,https://hwds868.com/article/douyin-ecommerce-luopan-entry-guide.html,other,2026-08-03T05:24:16.493Z,https://hwds868.com/article/douyin-ecommerce-luopan-entry-guide.html,hwds868.com,其他外部来源,身份权威性未知,所有者未核实,否,否,,工具推荐问题,运营诊断型,图文/网页,教程/操作指南,综合运营/其他,是,,,
CIT-R2-Q0030-D1-R1-19,2026-08-03 TOP0/TOP1 第二轮全量复测,R2-Q0030-D1-R1,Q0030,抖音电商学习中心,https://school.jinritemai.com/doudian/wap/course-series/cJZHjLnhaLyw/cJZHjLnhaLywlJZJUawr8kVG?from_school=1&should_full_screen=1&should_hide_bottom_nav=1,https://school.jinritemai.com/doudian/wap/course-series/cJZHjLnhaLyw/cJZHjLnhaLywlJZJUawr8kVG?from_school=1&should_full_screen=1&should_hide_bottom_nav=1,https://school.jinritemai.com/doudian/wap/course-series/cJZHjLnhaLyw/cJZHjLnhaLywlJZJUawr8kVG?from_school=1&should_full_screen=1&should_hide_bottom_nav=1,other,2026-08-03T05:24:16.493Z,https://school.jinritemai.com/doudian/wap/course-series/cJZHjLnhaLyw/cJZHjLnhaLywlJZJUawr8kVG?from_school=1&should_full_screen=1&should_hide_bottom_nav=1,jinritemai.com,字节/头条系其他,平台或产品来源,字节跳动/头条系,是,否,,工具推荐问题,运营诊断型,图文/网页,说明/其他,综合运营/其他,否,,,
