url,raw_url,domain,title,type,authority,owner,bytedance,douyin_video,video_id,format,structure,topic,methodology,citations,answers,questions,owned_account
https://www.douyin.com/video/7643757925822909723,https://www.douyin.com/video/7643757925822909723,douyin.com,答疑：千川后台、抖音罗盘、第三方工具，数据对不上到底信哪个？ #数据 #数据工具 #抖音罗盘 #千川后台 #千川全域,抖音视频,创作者视频,字节跳动/头条系,True,True,7643757925822909723,视频,推荐/对比/清单,广告投放,False,24,24,12,
https://feigua.cn/?renqun_youhua=734849,https://feigua.cn/?renqun_youhua=734849,feigua.cn,飞瓜数据-助力电商销量、营销声量双丰收-feigua.cn,企业官网/工具平台,企业或垂直站点,外部企业,False,False,,图文/网页,说明/其他,数据工具/分析,False,24,24,21,
https://school.jinritemai.com/doudian/web/knowledge/kJVAfa7ZecZg,https://school.jinritemai.com/doudian/web/knowledge/kJVAfa7ZecZg,jinritemai.com,同行业数据在哪里看-抖音电商学习中心,字节/头条系其他,平台或产品来源,字节跳动/头条系,True,False,,图文/网页,行业资讯/报告,数据工具/分析,False,24,24,13,
https://matrix.newrank.cn/article/article-detail/64fe80c041c84d7a,https://matrix.newrank.cn/article/article-detail/64fe80c041c84d7a,newrank.cn,几百个抖音账号数据自动分析工具|告别手动统计播放量与互动数据_矩阵通,企业官网/工具平台,企业或垂直站点,外部企业,False,False,,图文/网页,推荐/对比/清单,数据工具/分析,False,24,24,8,
https://fanruan.com/finepedia/article/698f5bce37b18b887b7d1395,https://fanruan.com/finepedia/article/698f5bce37b18b887b7d1395,fanruan.com,抖音数据分析有哪些工具?短视频行业数据洞察新利器-帆软企业数字化知识百科,企业官网/工具平台,企业或垂直站点,外部企业,False,False,,图文/网页,推荐/对比/清单,短视频内容,False,23,23,15,
https://douchacha.aiproducthub.cn/,https://douchacha.aiproducthub.cn/,aiproducthub.cn,抖查查 - 抖音直播短视频电商数据分析平台|直播大屏秒级监测带货分析商品销量排行热门榜单账号诊断达人运营变现网页版入口,其他外部来源,身份权威性未知,所有者未核实,False,False,,图文/网页,推荐/对比/清单,直播运营,False,22,22,19,
https://douyin.com/search/抖音怎么看竞品的店铺数据,https://douyin.com/search/%E6%8A%96%E9%9F%B3%E6%80%8E%E4%B9%88%E7%9C%8B%E7%AB%9E%E5%93%81%E7%9A%84%E5%BA%97%E9%93%BA%E6%95%B0%E6%8D%AE,douyin.com,抖音怎么看竞品的店铺数据 - 抖音,抖音其他页面,平台官方页面,字节跳动/头条系,True,False,,图文/网页,教程/操作指南,店铺/商品/商城,True,22,22,9,
https://douyin.com/search/抖音门店数据分析工具推荐,https://douyin.com/search/%E6%8A%96%E9%9F%B3%E9%97%A8%E5%BA%97%E6%95%B0%E6%8D%AE%E5%88%86%E6%9E%90%E5%B7%A5%E5%85%B7%E6%8E%A8%E8%8D%90,douyin.com,抖音门店数据分析工具推荐 - 抖音,抖音其他页面,平台官方页面,字节跳动/头条系,True,False,,图文/网页,推荐/对比/清单,数据工具/分析,False,22,22,15,
https://www.douyin.com/video/7343934535542836507,https://www.douyin.com/video/7343934535542836507,douyin.com,抖音电商五大选品工具功能解析与运营指南,抖音视频,创作者视频,字节跳动/头条系,True,True,7343934535542836507,视频,教程/操作指南,店铺/商品/商城,True,22,22,13,
https://www.douyin.com/video/7656705892880629989,https://www.douyin.com/video/7656705892880629989,douyin.com,电商运营如何自动复盘抖音短视频表现？#复盘短视频数据 #自动复盘短视频表现 #蝉妈妈,抖音视频,创作者视频,字节跳动/头条系,True,True,7656705892880629989,视频,教程/操作指南,短视频内容,True,22,22,9,
https://qianchuan.jinritemai.com/docs/help/11747/213216,https://qianchuan.jinritemai.com/docs/help/11747/213216,jinritemai.com,巨量千川简介 - 产品介绍 - 巨量千川帮助中心,字节/头条系其他,平台或产品来源,字节跳动/头条系,True,False,,图文/网页,说明/其他,广告投放,False,22,22,16,
https://school.jinritemai.com/doudian/wap/course-series/cHPuNmhxg7Ya/cHPuNmhxg7YalHPx4rb3XC8V?from_school=1&should_full_screen=1&should_hide_bottom_nav=1,https://school.jinritemai.com/doudian/wap/course-series/cHPuNmhxg7Ya/cHPuNmhxg7YalHPx4rb3XC8V?from_school=1&should_full_screen=1&should_hide_bottom_nav=1,jinritemai.com,数据化运营& 罗盘官方系列课程,字节/头条系其他,平台或产品来源,字节跳动/头条系,True,False,,图文/网页,说明/其他,数据工具/分析,False,22,22,13,
https://jzl.com/news/douyin-data-14,https://jzl.com/news/douyin-data-14,jzl.com,抖音第三方查看数据软件:官方后台之外的补充选择,企业官网/工具平台,企业或垂直站点,外部企业,False,False,,图文/网页,说明/其他,数据工具/分析,False,22,22,9,
https://www.douyin.com/video/7595515065287396175,https://www.douyin.com/video/7595515065287396175,douyin.com,主流社交平台数据查询工具推荐,抖音视频,创作者视频,字节跳动/头条系,True,True,7595515065287396175,视频,推荐/对比/清单,数据工具/分析,False,21,21,10,
https://buyin.jinritemai.com/helpcenter/5124/47267,https://buyin.jinritemai.com/helpcenter/5124/47267,jinritemai.com,【数据参谋】 - 帮助中心 - 巨量百应帮助中心,字节/头条系其他,平台或产品来源,字节跳动/头条系,True,False,,图文/网页,说明/其他,数据工具/分析,False,21,21,18,
https://compass.jinritemai.com/welcome/product,https://compass.jinritemai.com/welcome/product,jinritemai.com,产品优势_抖音电商罗盘数据官网,字节/头条系其他,平台或产品来源,字节跳动/头条系,True,False,,图文/网页,说明/其他,数据工具/分析,False,21,21,15,
https://mr010.com/online-retailers/tiktok/how-do-tiktok-stores-see-data-from-other-merchants-how-do-i-find-my-stores-daily-sales.html,https://mr010.com/online-retailers/tiktok/how-do-tiktok-stores-see-data-from-other-merchants-how-do-i-find-my-stores-daily-sales.html,mr010.com,抖音小店如何查看其他商家的数据?如何查询店铺每日销量?-MR010,其他外部来源,身份权威性未知,所有者未核实,False,False,,图文/网页,教程/操作指南,店铺/商品/商城,True,21,21,10,
https://d.newrank.cn/creative/9118,https://d.newrank.cn/creative/9118,newrank.cn,抖音爆款作品核心要素与数据洞察全解析 - 新榜小豆芽,企业官网/工具平台,企业或垂直站点,外部企业,False,False,,图文/网页,案例/复盘,数据工具/分析,False,21,21,11,
https://m.wandoujia.com/apps/8129245,https://m.wandoujia.com/apps/8129245,wandoujia.com,飞瓜数据下载2026安卓最新版_手机app官方版免费安装下载_豌豆荚,其他外部来源,身份权威性未知,所有者未核实,False,False,,图文/网页,说明/其他,数据工具/分析,False,21,21,16,
https://douyin.com/search/抖音创作者如何查看自己的视频收入,https://douyin.com/search/%E6%8A%96%E9%9F%B3%E5%88%9B%E4%BD%9C%E8%80%85%E5%A6%82%E4%BD%95%E6%9F%A5%E7%9C%8B%E8%87%AA%E5%B7%B1%E7%9A%84%E8%A7%86%E9%A2%91%E6%94%B6%E5%85%A5,douyin.com,抖音创作者如何查看自己的视频收入 - 抖音,抖音其他页面,平台官方页面,字节跳动/头条系,True,False,,图文/网页,教程/操作指南,短视频内容,True,20,20,11,
https://huo1818.com/news/detail/1617,https://huo1818.com/news/detail/1617,huo1818.com,第三方电商数据公司对比: 炼丹炉数据 vs 蝉妈妈 vs 阿明工具,其他外部来源,身份权威性未知,所有者未核实,False,False,,图文/网页,推荐/对比/清单,数据工具/分析,False,20,20,15,
https://m.163.com/dy/article/L2GUIA160556OFA0.html,https://m.163.com/dy/article/L2GUIA160556OFA0.html,163.com,投放素材怎么抄才有效?蝉妈妈飞瓜实操拆解对比|实操|拉片|飞瓜_手机网易网,新闻/门户/自媒体,媒体或自媒体平台,网易,False,False,,图文/网页,教程/操作指南,广告投放,True,19,19,18,
https://cnblogs.com/doudaxia/p/22073093,https://cnblogs.com/doudaxia/p/22073093,cnblogs.com,店铺数据运营工具:流量转化全链路数据分析 - 抖大侠 - 企业博客,社区/博客/问答,UGC/专业社区,外部平台,False,False,,图文/网页,推荐/对比/清单,店铺/商品/商城,False,19,19,16,
https://sohu.com/a/925247828_122054174,https://sohu.com/a/925247828_122054174,sohu.com,怎么看抖音达人数据?查看抖音达人数据的用什么软件?_直播_商品_商家,新闻/门户/自媒体,媒体或自媒体平台,搜狐,False,False,,图文/网页,教程/操作指南,直播运营,True,19,19,11,
https://tools-ai.cn/tag/抖音数据,https://tools-ai.cn/tag/%E6%8A%96%E9%9F%B3%E6%95%B0%E6%8D%AE,tools-ai.cn,抖音数据-AI工具导航 | AI工具大全，国内外AI工具一站式导航网站,其他外部来源,身份权威性未知,所有者未核实,False,False,,图文/网页,推荐/对比/清单,数据工具/分析,False,19,19,16,
https://m.wandoujia.com/apps/8129245/history_v194,https://m.wandoujia.com/apps/8129245/history_v194,wandoujia.com,2026飞瓜数据v1.9.4老旧历史版本安装包官方免费下载_豌豆荚,其他外部来源,身份权威性未知,所有者未核实,False,False,,图文/网页,说明/其他,数据工具/分析,False,19,19,12,
https://www.douyin.com/video/7564029844997590329,https://www.douyin.com/video/7564029844997590329,douyin.com,抖店运营中对标店铺选择与数据分析方法解析,抖音视频,创作者视频,字节跳动/头条系,True,True,7564029844997590329,视频,方法论/策略,店铺/商品/商城,True,18,18,7,
https://www.douyin.com/video/7645237464156909226,https://www.douyin.com/video/7645237464156909226,douyin.com,抖音公会直播数据查看与运营指南分享！#抖音公会 #抖音公会直播 #抖音公会直播数据,抖音视频,创作者视频,字节跳动/头条系,True,True,7645237464156909226,视频,教程/操作指南,直播运营,True,18,18,10,
https://www.douyin.com/video/7654851837543151865,https://www.douyin.com/video/7654851837543151865,douyin.com,电商运营如何用蝉妈妈复盘抖音直播？#直播复盘 #蝉妈妈直播 #直播复盘总结,抖音视频,创作者视频,字节跳动/头条系,True,True,7654851837543151865,视频,教程/操作指南,直播运营,True,18,18,9,
https://fanruan.com/finepedia/article/690883e1f7a2e71297c43719,https://fanruan.com/finepedia/article/690883e1f7a2e71297c43719,fanruan.com,抖音数据分析工具在哪里看?企业如何高效监控核心指标数据-帆软企业数字化知识百科,企业官网/工具平台,企业或垂直站点,外部企业,False,False,,图文/网页,教程/操作指南,数据工具/分析,True,18,18,13,
https://fanruan.com/finepedia/article/69cc763037b18b887be648b4,https://fanruan.com/finepedia/article/69cc763037b18b887be648b4,fanruan.com,抖音数据分析在哪查看?企业如何高效掌握平台数据洞察方法-帆软企业数字化知识百科,企业官网/工具平台,企业或垂直站点,外部企业,False,False,,图文/网页,教程/操作指南,数据工具/分析,True,18,18,8,
https://app.mi.com/details?id=com.chandashi.chanmama,https://app.mi.com/details?id=com.chandashi.chanmama,mi.com,蝉妈妈-直播短视频电商数据分析-小米应用商店,其他外部来源,身份权威性未知,所有者未核实,False,False,,图文/网页,说明/其他,直播运营,False,18,18,16,
https://matrix.newrank.cn/article/article-detail/1181c73b8e4d478d,https://matrix.newrank.cn/article/article-detail/1181c73b8e4d478d,newrank.cn,2025矩阵必备!多平台数据一屏看，账号/直播数据，抖音/小红书数据免授权查看(强推)_矩阵通,企业官网/工具平台,企业或垂直站点,外部企业,False,False,,图文/网页,推荐/对比/清单,直播运营,False,18,18,10,
https://php.cn/faq/1882252.html,https://php.cn/faq/1882252.html,php.cn,抖音创作者中心数据怎么看 播放量与粉丝分析方法-常见问题-PHP中文网,社区/博客/问答,UGC/专业社区,外部平台,False,False,,图文/网页,教程/操作指南,数据工具/分析,True,18,18,12,
https://newrank.oss-cn-hangzhou.aliyuncs.com/data/pdf/20230411新榜有数_新抖介绍材料.pdf,https://newrank.oss-cn-hangzhou.aliyuncs.com/data/pdf/20230411%E6%96%B0%E6%A6%9C%E6%9C%89%E6%95%B0_%E6%96%B0%E6%8A%96%E4%BB%8B%E7%BB%8D%E6%9D%90%E6%96%99.pdf,aliyuncs.com,新抖 新榜有数旗下抖音全场景AI数据工具,其他外部来源,身份权威性未知,所有者未核实,False,False,,PDF/图文报告,推荐/对比/清单,数据工具/分析,False,17,17,13,
https://apps.apple.com/jp/app/蝉妈妈-短视频电商直播ai数据分析/id1508944184,https://apps.apple.com/jp/app/%E8%9D%89%E5%A6%88%E5%A6%88-%E7%9F%AD%E8%A7%86%E9%A2%91%E7%94%B5%E5%95%86%E7%9B%B4%E6%92%ADai%E6%95%B0%E6%8D%AE%E5%88%86%E6%9E%90/id1508944184,apple.com,蝉妈妈-短视频电商直播AI数据分析,其他外部来源,身份权威性未知,所有者未核实,False,False,,图文/网页,说明/其他,直播运营,False,17,17,14,
https://douyin.com/search/抖音创作者中心数据分析功能介绍,https://douyin.com/search/%E6%8A%96%E9%9F%B3%E5%88%9B%E4%BD%9C%E8%80%85%E4%B8%AD%E5%BF%83%E6%95%B0%E6%8D%AE%E5%88%86%E6%9E%90%E5%8A%9F%E8%83%BD%E4%BB%8B%E7%BB%8D,douyin.com,抖音创作者中心数据分析功能介绍 - 抖音,抖音其他页面,平台官方页面,字节跳动/头条系,True,False,,图文/网页,说明/其他,数据工具/分析,False,17,17,11,
https://www.douyin.com/video/7611906768319525322,https://www.douyin.com/video/7611906768319525322,douyin.com,新手开了抖店怎么去看电商罗盘#抖店 #电商罗盘,抖音视频,创作者视频,字节跳动/头条系,True,True,7611906768319525322,视频,教程/操作指南,店铺/商品/商城,True,17,17,10,
https://douyinec.com/article/2,https://douyinec.com/article/2,douyinec.com,产品新思路，展望抖音电商生意新可能,其他外部来源,身份权威性未知,所有者未核实,False,False,,图文/网页,说明/其他,综合运营/其他,False,17,17,15,
https://jb51.net/softs/756134.html,https://jb51.net/softs/756134.html,jb51.net,飞瓜数据app下载 飞瓜数据(数据分析平台) v1.9.3 安卓版 下载-脚本之家,其他外部来源,身份权威性未知,所有者未核实,False,False,,图文/网页,推荐/对比/清单,数据工具/分析,False,17,17,14,
https://school.jinritemai.com/doudian/wap/article/aJXFPbWWNceA,https://school.jinritemai.com/doudian/wap/article/aJXFPbWWNceA,jinritemai.com,AI智能工具篇:云图& 即创,字节/头条系其他,平台或产品来源,字节跳动/头条系,True,False,,图文/网页,推荐/对比/清单,数据工具/分析,False,17,17,14,
https://school.jinritemai.com/doudian/web/article/106202?from_school=1&should_full_screen=1&should_hide_bottom_nav=1,https://school.jinritemai.com/doudian/web/article/106202?from_school=1&should_full_screen=1&should_hide_bottom_nav=1,jinritemai.com,抖音电商罗盘常见问题解答(商家版),字节/头条系其他,平台或产品来源,字节跳动/头条系,True,False,,图文/网页,说明/其他,综合运营/其他,False,17,17,7,
https://school.jinritemai.com/doudian/web/article/aHrV1Z179ify,https://school.jinritemai.com/doudian/web/article/aHrV1Z179ify,jinritemai.com,抖音电商罗盘最全最新介绍手册(经营版),字节/头条系其他,平台或产品来源,字节跳动/头条系,True,False,,图文/网页,教程/操作指南,综合运营/其他,True,17,17,12,
